,music,singer,music_id,release_date,category,music_like,comment_count
2240,니나노 ),공민지,30367350,2017.04.17,댄스,5901,41
2241,나야 나,PRODUCE101,30294022,2017.03.09,댄스,101432,940
2242,봄날의 소나기,예성,30372574,2017.04.18,발라드,15385,137
2243,나랑 사귈래,다이아,30374831,2017.04.19,댄스,37428,206
2244,그 사람이 너라서,박형식,30366898,2017.04.15,"발라드, 국내드라마",12126,89
2245,월화수목금토일,청하,30380951,2017.04.21,발라드,17098,116
2246,아주 오래된 기억,백예린,30367640,2017.04.15,"발라드, 국내드라마",39164,108
2247,Fix You,Coldplay,30368295,2017.04.17,랩/힙합,6090,57
2248,TOMBOY,혁오,30383949,2017.04.24,"인디음악, 록/메탈",212789,620
2249,오늘 취하면,수란,30390068,2017.04.27,R&B/Soul,232083,1299
2250,아프지 마요,젝스키스,30394259,2017.04.28,발라드,37363,325
2251,슬픈 노래,젝스키스,30394260,2017.04.28,댄스,19633,143
2252,가죽자켓,혁오,30383948,2017.04.24,"인디음악, 록/메탈",22047,69
2253,Lonely,종현,30383758,2017.04.24,R&B/Soul,238756,6009
2254,At The End,이창섭,30383982,2017.04.24,발라드,61617,673
2255,Die alone,혁오,30383953,2017.04.24,"인디음악, 록/메탈",24861,110
2256,Tokyo Inn,혁오,30383947,2017.04.24,"인디음악, 록/메탈",11685,62
2257,Paul,혁오,30383956,2017.04.24,"인디음악, 록/메탈",51237,219
2258,Burning youth,혁오,30383946,2017.04.24,"인디음악, 록/메탈",6444,32
2259,2002WorldCup,혁오,30383950,2017.04.24,"인디음악, 록/메탈",7124,46
2260,Jesus lived in a motel room,혁오,30383951,2017.04.24,"인디음악, 록/메탈",9406,54
2261,Wanli万里,혁오,30383952,2017.04.24,"인디음악, 록/메탈",6712,49
2262,Surf boy,혁오,30383957,2017.04.24,"인디음악, 록/메탈",11489,61
2263,지정석,혁오,30383954,2017.04.24,"인디음악, 록/메탈",7224,46
2264,Simon,혁오,30383955,2017.04.24,"인디음악, 록/메탈",7674,39
2265,널 마주한 순간,범키,30386296,2017.04.25,R&B/Soul,12681,26
2266,그대로일까,용준형,30394657,2017.05.02,R&B/Soul,25530,206
2267,"지금, 우리",러블리즈,30395923,2017.05.02,댄스,56001,791
2268,미치고 싶다,한동근,30399360,2017.05.05,발라드,79007,184
2269,Fly away,권진아,30393717,2017.05.02,R&B/Soul,44149,136
2270,See You Again,"CharliePuth,WizKhalifa",30398447,2017.05.04,발라드,18717,87
2271,365 FRESH,트리플H,30392907,2017.05.01,댄스,27862,147
2272,사랑 좀 하고 싶어,헨리,30395077,2017.04.29,R&B/Soul,15180,97
2273,지나친 사랑은 해로워,용준형,30392481,2017.05.02,R&B/Soul,13102,61
2274,I LUV IT,싸이,30403589,2017.05.10,댄스,78528,297
2275,New Face,싸이,30403590,2017.05.10,댄스,97434,211
2276,맞지?,언니쓰,30408193,2017.05.12,댄스,95048,736
2277,LOVE,싸이,30403592,2017.05.10,댄스,15720,120
2278,마지막 장면,싸이,30403591,2017.05.10,발라드,39320,168
2279,BOMB,싸이,30403593,2017.05.10,댄스,15528,197
2280,팩트폭행,싸이,30403595,2017.05.10,랩/힙합,20332,296
2281,오토리버스,싸이,30403598,2017.05.10,댄스,8804,122
2282,Dejavu,비와이,30403070,2017.05.10,랩/힙합,19287,147
2283,We Are Young,싸이,30403594,2017.05.10,댄스,4111,25
2284,기댈곳,싸이,30403597,2017.05.10,발라드,44617,180
2285,Rock will never die,싸이,30403596,2017.05.10,록/메탈,3136,31
2286,랄랄라 송,언니쓰,30408194,2017.05.12,댄스,14659,151
2287,남자라 울지 못했어,양요섭,30399523,2017.05.10,"발라드, 국내드라마",17381,97
2288,SIGNAL,TWICE,30413326,2017.05.15,댄스,123599,2197
2289,처음부터 너와 나,볼빨간사춘기,30414090,2017.05.17,"발라드, 국내드라마",177300,343
2290,도원경,빅스,30413431,2017.05.15,댄스,48948,698
2291,문득,로이킴,30414362,2017.05.16,발라드,39720,139
2292,혼자,어반자카파,30419668,2017.05.19,발라드,43256,80
2293,"그러나, 밤",이수,30416232,2017.05.16,발라드,16144,135
2294,이기주의보,로이킴,30414360,2017.05.16,발라드,17575,81
2295,그대 내게 말하길,임창정,30417267,2017.05.17,발라드,6176,34
2296,ONLY 너,TWICE,30413328,2017.05.15,댄스,17816,164
2297,하루에 세번,TWICE,30413327,2017.05.15,발라드,16179,75
2298,Be There,CHEEZE,30421827,2017.05.18,"발라드, 인디음악",35871,63
2299,SOMEONE LIKE ME,TWICE,30413331,2017.05.15,발라드,18117,131
2300,HOLD ME TIGHT,TWICE,30413329,2017.05.15,댄스,14559,74
2301,예뻐서 그래,로이킴,30414361,2017.05.16,발라드,8382,25
2302,EYE EYE EYES,TWICE,30413330,2017.05.15,댄스,14845,76
2303,모해,산이,30431400,2017.05.23,랩/힙합,25426,135
2304,울고 싶지 않아,세븐틴,30428238,2017.05.22,댄스,147392,1607
2305,지나쳐,로꼬,30428511,2017.05.25,랩/힙합,62679,142
2306,다시 만나는 날,규현,30434161,2017.05.24,발라드,52020,248
2307,BLING BLING,iKON,30427693,2017.05.22,랩/힙합,30173,391
2308,벌떼,iKON,30427694,2017.05.22,랩/힙합,25568,223
2309,잠시나마,황치열,30429606,2017.05.24,"발라드, 국내드라마",12327,131
2310,남자의 정석,거미,30425380,2017.05.22,랩/힙합,1652,22
2311,입버릇,세븐틴,30428239,2017.05.22,발라드,51567,184
2312,인기가요,창모,30433118,2017.05.24,랩/힙합,18168,113
2313,Swimming Fool,세븐틴,30428241,2017.05.22,댄스,51533,183
2314,Crazy in Love,세븐틴,30428243,2017.05.22,댄스,51922,147
2315,DA DA DA,로꼬,30428514,2017.05.25,랩/힙합,16160,54
2316,LONELY,씨스타,30447547,2017.05.31,R&B/Soul,61568,271
2317,CALLING YOU,하이라이트,30442480,2017.05.29,댄스,68586,516
2318,달콤한 빈말,백아연,30442275,2017.05.29,발라드,33735,103
2319,NEVER,국민의아들,30453635,2017.06.03,댄스,153313,3293
2320,사랑앓이,FTISLAND,1649188,2007.06.08,록/메탈,57859,159
2321,Oh Little Girl,슬레이트,30453634,2017.06.03,댄스,94272,1658
2322,열어줘,Knock,30453633,2017.06.03,댄스,68101,1125
2323,질투가 나,백아연,30442277,2017.05.29,R&B/Soul,12477,54
2324,하루종일,Jazzyfact,30441016,2017.05.29,랩/힙합,31198,197
2325,Show Time,Its,30442481,2017.05.29,록/메탈,34676,283
2326,I Know You Know,월하소년,30453632,2017.06.03,댄스,36326,922
2327,어땠을까,싸이,3853980,2012.07.15,랩/힙합,151070,255
2328,1 1=0,수란,30453406,2017.06.02,R&B/Soul,27381,120
2329,FOR YOU,씨스타,30447548,2017.05.31,발라드,6446,47
2330,나랑 아니면,검정치마,30444666,2017.05.30,"인디음악, 록/메탈",116638,538
2331,Cross The Street,Jazzyfact,30441015,2017.05.29,랩/힙합,17301,148
2332,Fancy Shoes,정일훈,30444777,2017.05.30,댄스,23919,310
2333,Journey,Jazzyfact,30441014,2017.05.29,랩/힙합,13072,133
2334,넘어져라,백아연,30442279,2017.05.29,발라드,9984,55
2335,어떨까 넌,CHEEZE,30445963,2017.05.31,"발라드, 국내드라마",24577,67
2336,연락이 없으면,백아연,30442276,2017.05.29,R&B/Soul,5664,19
2337,Young Knight,Jazzyfact,30441017,2017.05.29,랩/힙합,6571,46
2338,무제,GDragon,30461396,2017.06.08,R&B/Soul,251825,1810
2339,SUPER STAR,GDragon,30461395,2017.06.08,랩/힙합,50445,450
2340,개소리,GDragon,30461394,2017.06.08,랩/힙합,41291,457
2341,INTRO. 권지용,GDragon,30461393,2017.06.08,랩/힙합,30963,315
2342,OUTRO. 신곡,GDragon,30461397,2017.06.08,R&B/Soul,25834,230
2343,Why Don`t You Know,청하,30457690,2017.06.07,댄스,149073,768
2344,다라다,"휘인,제프버넷,비오",30456119,2017.06.05,발라드,10916,55
2345,Wind,FTISLAND,30457517,2017.06.07,록/메탈,31417,242
2346,HAPPY,우주소녀,30459036,2017.06.07,댄스,34454,193
2347,내가 사랑할 사람,케이윌,30459247,2017.06.08,"발라드, 국내드라마",5836,25
2348,party,SikK,30454213,2017.06.05,랩/힙합,76652,250
2349,반드시 웃는다,DAY6,30457472,2017.06.07,록/메탈,41522,264
2350,남이 될 수 있을까,"볼빨간사춘기,스무살",30468654,2017.06.13,"인디음악, 포크/블루스",201292,468
2351,좋아한다 안 한다,태일,30465044,2017.06.12,R&B/Soul,33345,207
2352,매일 듣는 노래,황치열,30467550,2017.06.13,발라드,174330,1336
2353,이 자리에,PRODUCE101,30478323,2017.06.17,댄스,62282,572
2354,Hands on me,PRODUCE101,30478321,2017.06.17,댄스,56820,574
2355,알듯 말듯해,"서은광,임현식,육성재",30512494,2017.07.10,국내드라마,12620,34
2356,잘해준 것 밖에 없는데,벤,30464586,2017.06.11,발라드,11681,39
2357,Super Hot,PRODUCE101,30478322,2017.06.17,댄스,44632,361
2358,Cherry Bomb,NCT127,30470845,2017.06.14,랩/힙합,91503,723
2359,여보세요,뉴이스트,4032981,2013.02.13,발라드,119687,1821
2360,휴게소,비와이,30636084,2017.09.17,랩/힙합,2030,26
2361,내 이름은,티아라,30470703,2017.06.14,댄스,16967,195
2362,DND,존박,30464605,2017.06.14,R&B/Soul,10880,84
2363,쿵쾅대,에디킴,30459974,2017.06.09,R&B/Soul,7652,42
2364,나로 말할 것 같으면,마마무,30488202,2017.06.22,댄스,116029,782
2365,마지막처럼,BLACKPINK,30481578,2017.06.22,댄스,236982,1312
2366,너야,슬옹,30488205,2017.06.22,댄스,36597,181
2367,Finally,마마무,30488203,2017.06.22,댄스,17111,87
2368,구차해,마마무,30488204,2017.06.22,R&B/Soul,21462,275
2369,Love Paint,뉴이스트,9621300,2016.08.29,댄스,66224,563
2370,다라다,마마무,30488206,2017.06.22,R&B/Soul,15775,65
2371,달달해,벤,30481503,2017.06.20,R&B/Soul,7706,29
2372,굿모닝,케이시,30440287,2017.05.29,"발라드, 국내드라마",59027,144
2373,Daybreak,뉴이스트,9621298,2016.08.29,댄스,67067,673
2374,널 너무 모르고,헤이즈,30492276,2017.06.26,랩/힙합,178690,437
2375,FIVE,에이핑크,30492606,2017.06.26,댄스,78777,1032
2376,먹구름,헤이즈,30492279,2017.06.26,R&B/Soul,306321,1486
2377,Young & Free,"시우민,마크",30497189,2017.07.04,R&B/Soul,19103,215
2378,Outside,크러쉬,30500918,2017.06.30,R&B/Soul,24555,269
2379,FRUITY,"효린,키썸",30495276,2017.06.29,댄스,22589,97
2380,아침에,양홍원,30495638,2017.06.28,랩/힙합,68655,524
2381,너라면 괜찮아,스탠딩에그,30497180,2017.06.28,"인디음악, 포크/블루스",24556,45
2382,CAMO,보아,30492281,2017.06.26,댄스,12001,110
2383,rainin` with u,헤이즈,30492278,2017.06.26,랩/힙합,12518,55
2384,Eyes,에이핑크,30492608,2017.06.26,발라드,17012,161
2385,좋니,윤종신,30486509,2017.06.22,발라드,355713,1849
2386,오늘 밤,"보아,매드클라운",30490073,2017.06.23,"랩/힙합, 국내드라마",25458,79
2387,Summer Love,크러쉬,30497254,2017.06.30,R&B/Soul,13861,75
2388,콕콕,에이핑크,30492607,2017.06.26,댄스,10768,51
2389,Come Back Home,방탄소년단,30505875,2017.07.04,랩/힙합,82921,767
2390,Don’t be shy,크러쉬,30504627,2017.07.06,발라드,18387,132
2391,공중도덕 3,SUPERBEE,30502054,2017.07.01,랩/힙합,16962,146
2392,따라가,김태우,30503959,2017.07.03,댄스,5950,54
2393,Falling Slowly,"이소라,유희열,윤도현",30501916,2017.07.03,발라드,8594,22
2394,빨간 맛,레드벨벳,30512671,2017.07.09,댄스,232480,2783
2395,Artist,지코,30519033,2017.07.12,랩/힙합,136888,488
2396,ANTI,지코,30519034,2017.07.12,랩/힙합,44364,363
2397,You Better Know,레드벨벳,30512672,2017.07.09,댄스,67214,636
2398,FANXY CHILD,지코,30519035,2017.07.12,랩/힙합,80918,452
2399,Zoo,레드벨벳,30512673,2017.07.09,댄스,50009,507
2400,여름빛,레드벨벳,30512674,2017.07.09,댄스,28824,145
2401,바다가 들려,레드벨벳,30512675,2017.07.09,발라드,32423,307
2402,천재,지코,30519032,2017.07.12,랩/힙합,19822,106
2403,Moai,어반자카파,30516543,2017.07.11,발라드,7248,40
2404,작두,딥플로우,5659728,2015.04.13,"랩/힙합, 인디음악",45700,169
2405,그냥 그래,ONE,30516540,2017.07.11,R&B/Soul,16538,103
2406,넌 왜?,박보람,30521246,2017.07.13,R&B/Soul,8290,35
2407,선물,멜로망스,30514366,2017.07.10,"발라드, 인디음악",345139,847
2408,Gucci,제시,30521566,2017.07.13,랩/힙합,23417,115
2409,Ko Ko Bop,EXO,30529996,2017.07.18,댄스,220048,6721
2410,DINOSAUR,AKMU,30536155,2017.07.20,일렉트로니카,177830,749
2411,전야,EXO,30529995,2017.07.18,R&B/Soul,145966,776
2412,What U do?,EXO,30529997,2017.07.18,일렉트로니카,100684,431
2413,기억을 걷는 밤,EXO,30530002,2017.07.18,발라드,104019,517
2414,Forever,EXO,30529998,2017.07.18,댄스,101867,403
2415,너의 손짓,EXO,30530000,2017.07.18,댄스,94962,245
2416,다이아몬드,EXO,30529999,2017.07.18,랩/힙합,90520,185
2417,MY DARLING,AKMU,30536156,2017.07.20,댄스,33323,168
2418,내가 미쳐,EXO,30530003,2017.07.18,댄스,91608,305
2419,소름,EXO,30530001,2017.07.18,댄스,88869,245
2420,Hola Hola,KARD,30526548,2017.07.17,R&B/Soul,76565,280
2421,여자여자해,정용화,30531854,2017.07.19,댄스,11805,132
2422,있잖아,폴킴,30536432,2017.07.21,"발라드, 국내드라마",136659,231
2423,있다면,뉴이스트W,30543235,2017.07.25,발라드,99403,2572
2424,사랑하지 않은 것처럼,버즈,30550293,2017.07.28,록/메탈,134769,1566
2425,Sunday,GroovyRoom,30541905,2017.07.24,R&B/Soul,75496,229
2426,all of my life,박원,30550388,2017.07.27,발라드,246209,643
2427,GOOD DAY,MXM,30548260,2017.07.27,댄스,30673,572
2428,어디쯤에,GroovyRoom,30541906,2017.07.24,댄스,51307,314
2429,그럴걸,김나영,30551005,2017.07.28,"발라드, 국내드라마",35794,73
2430,SWIMMING,임현식,30541789,2017.07.24,록/메탈,31895,501
2431,부서진,넬,623079,2004.11.16,록/메탈,4475,18
2432,LOVE ME LOVE ME,위너,30558525,2017.08.01,댄스,89705,1467
2433,ISLAND,위너,30565335,2017.08.04,댄스,120964,886
2434,Holiday,소녀시대,30565630,2017.08.04,댄스,63707,454
2435,N분의 1,"넉살,한해,조우찬,라이노",30566061,2017.08.05,랩/힙합,93005,1025
2436,"내일, 오늘",JJProject,30554135,2017.07.31,록/메탈,42957,643
2437,요즘것들,"행주,양홍원,HashSwan,킬라그램",30566064,2017.08.05,랩/힙합,86864,1012
2438,도박,"JaMezz,Ness,주노플로,WoodieGochild",30565629,2017.08.04,댄스,36694,265
2439,이분의 일 1/2,여자친구,30558527,2017.08.01,댄스,25624,200
2440,~42  & 에스나 ),프라이머리,30555661,2017.07.31,댄스,14474,103
2441,젓가락,"매니악,블랙나인,에이솔,우원재",30558526,2017.08.01,댄스,14681,101
2442,식스틴,사무엘,30561014,2017.08.02,댄스,19635,250
2443,순간삭제,박경,30552714,2017.08.01,랩/힙합,10073,78
2444,오아시스,허각&에이핑크&VICTON,30559809,2017.08.03,댄스,13901,59
2445,To Be One,WannaOne,30568338,2017.08.07,댄스,288826,4732
2446,활활,WannaOne,30568337,2017.08.07,댄스,149383,668
2447,이 자리에,WannaOne,30568340,2017.08.07,발라드,100656,411
2448,어디 ),킬라그램,30576771,2017.08.12,랩/힙합,45700,544
2449,로비로모여,한해,30576772,2017.08.12,랩/힙합,17445,226
2450,한 편의 너,"양다일,도겸",30571177,2017.08.09,발라드,67559,397
2451,I don’t like your Girlfriend,위키미키,30569584,2017.08.08,댄스,20499,197
2452,DARLING,태양,30581595,2017.08.16,R&B/Soul,42525,357
2453,WAKE ME UP,태양,30581594,2017.08.16,R&B/Soul,23646,178
2454,부르는게 값이야,"넉살,조우찬",30588629,2017.08.19,랩/힙합,25807,363
2455,또 ),우원재,30588627,2017.08.19,랩/힙합,44879,547
2456,오늘밤,태양,30581600,2017.08.16,R&B/Soul,13268,192
2457,SEARCH,"행주,양홍원",30588628,2017.08.19,랩/힙합,36626,416
2458,텅빈도로,태양,30581598,2017.08.16,R&B/Soul,17096,128
2459,白夜,태양,30581593,2017.08.16,R&B/Soul,12728,197
2460,Summer Go Loco,로꼬,30587636,2017.08.18,랩/힙합,20729,116
2461,환생,레드벨벳,30587671,2017.08.18,댄스,35706,151
2462,RIDE,태양,30581596,2017.08.16,R&B/Soul,7983,79
2463,NAKED,태양,30581599,2017.08.16,R&B/Soul,7928,83
2464,AMAZIN’,태양,30581597,2017.08.16,R&B/Soul,7477,75
2465,Birthday,자메즈,30588626,2017.08.19,랩/힙합,13772,236
2466,Eyes On Me,Junoflo,30588625,2017.08.19,랩/힙합,8505,184
2467,가시나,선미,30587846,2017.08.22,댄스,162471,644
2468,Red Sun,행주,30601121,2017.08.26,랩/힙합,72591,730
2469,필라멘트,넉살,30601123,2017.08.26,랩/힙합,42711,355
2470,너와 함께한 시간 속에서,헤이즈,30600543,2017.08.25,R&B/Soul,22168,74
2471,진자,우원재,30601119,2017.08.26,랩/힙합,24083,329
2472,비틀어,Junoflo,30601122,2017.08.26,랩/힙합,17631,287
2473,VVIP,조우찬,30601118,2017.08.26,랩/힙합,28734,343
2474,WE LIKE,PRISTIN,30595326,2017.08.23,댄스,22227,123
2475,HELP,10cm,30602534,2017.08.28,"인디음악, 포크/블루스",56589,191
2476,베베,현아,30605241,2017.08.29,댄스,61499,271
2477,JUST U,"정세운,SikK",30609787,2017.08.31,R&B/Soul,56134,390
2478,Right?,프라이머리,30607341,2017.08.30,R&B/Soul,17004,60
2479,드라마,프라이머리,30607339,2017.08.30,R&B/Soul,22521,272
2480,말해,육성재,30607323,2017.08.30,발라드,35982,296
2481,MOVE,우원재,30612159,2017.09.02,랩/힙합,29184,427
2482,툭,프라이머리,30607340,2017.08.30,R&B/Soul,14877,192
2483,Whisper,빅스LR,30602517,2017.08.28,댄스,14226,126
2484,What Lovers Do,Maroon5,30611680,2017.09.01,"인디음악, 포크/블루스",216771,268
2485,마중 ),프라이머리,30607343,2017.08.30,R&B/Soul,17384,137
2486,bestdriverZ,행주,30612158,2017.09.02,랩/힙합,10775,117
2487,바다를 나는 거북이,정세운,30609788,2017.08.31,R&B/Soul,21724,160
2488,MIRACLE,정세운,30609789,2017.08.31,R&B/Soul,22087,160
2489,오해는 마,정세운,30609792,2017.08.31,R&B/Soul,20085,153
2490,천상꾼,넉살,30612157,2017.09.02,랩/힙합,7514,113
2491,ONE SUN,한해,30601120,2017.08.26,랩/힙합,5086,99
2492,허쉬,프라이머리,30607344,2017.08.30,R&B/Soul,11310,235
2493,시차,우원재,30613202,2017.09.04,랩/힙합,344561,2535
2494,Power,EXO,30616684,2017.09.05,댄스,162183,2044
2495,Sweet Lies,EXO,30616685,2017.09.05,R&B/Soul,79146,307
2496,부메랑,EXO,30616689,2017.09.05,댄스,77567,185
2497,Red Carpet,비와이,30612083,2017.09.03,랩/힙합,11163,123
2498,What You Like,이기광,30612428,2017.09.04,R&B/Soul,28457,314
2499,I`M THE ONE,MXM,30617869,2017.09.06,댄스,24419,551
2500,REBORN,"박재범,DoubleK,BoiB",30612160,2017.09.02,랩/힙합,8349,194
2501,I Loved You,DAY6,30617942,2017.09.06,록/메탈,64142,445
2502,돌리고,행주,30612161,2017.09.02,랩/힙합,7224,345
2503,pet,10cm,30611679,2017.09.01,"인디음악, 포크/블루스",86480,210
2504,제주도의 푸른 밤,소유,30614057,2017.09.07,발라드,7628,37
2505,여름비,여자친구,30630736,2017.09.13,댄스,61389,1059
2506,사랑해,바비,30633539,2017.09.14,일렉트로니카,41141,405
2507,Too Good At Goodbyes,SamSmith,30628813,2017.09.12,"인디음악, 포크/블루스",20769,46
2508,RUNAWAY,바비,30633540,2017.09.14,랩/힙합,26540,271
2509,Look What You Made Me Do,TaylorSwift,30764925,2017.12.01,"발라드, 인디음악",993,2
2510,마니또,정은지,30623446,2017.09.09,발라드,12117,82
2511,가을 아침,아이유,30636089,2017.09.22,포크/블루스,295992,2135
2512,DNA,방탄소년단,30637982,2017.09.18,랩/힙합,373201,5879
2513,잠 못 드는 밤 비는 내리고,아이유,30646585,2017.09.22,발라드,150802,587
2514,Best Of Me,방탄소년단,30637983,2017.09.18,랩/힙합,190601,1770
2515,특별해,젝스키스,30644815,2017.09.21,랩/힙합,33174,283
2516,보조개,방탄소년단,31266299,2018.08.24,랩/힙합,90047,166
2517,비밀의 화원,아이유,30646584,2017.09.22,발라드,183887,930
2518,매일 그대와,아이유,30646588,2017.09.22,포크/블루스,68882,175
2519,Pied Piper,방탄소년단,30637985,2017.09.18,랩/힙합,168478,1673
2520,고민보다 Go,방탄소년단,30637988,2017.09.18,랩/힙합,213031,1152
2521,MIC Drop,방탄소년단,30637987,2017.09.18,랩/힙합,212998,1303
2522,Intro : Serendipity,방탄소년단,30637981,2017.09.18,랩/힙합,129278,825
2523,어젯밤 이야기,아이유,30646586,2017.09.22,댄스,58284,197
2524,Outro : Her,방탄소년단,30637989,2017.09.18,랩/힙합,115721,831
2525,개여울,아이유,30646587,2017.09.22,발라드,43779,263
2526,이 별,길구봉구,30637776,2017.09.18,발라드,170821,308
2527,Skit : Billboard Music Awards Speech,방탄소년단,30637986,2017.09.18,랩/힙합,79200,267
2528,웃어줘,젝스키스,30644817,2017.09.21,발라드,15669,71
2529,이제 겨우 하루,서은광,30636733,2017.09.19,발라드,33888,446
2530,My Star,비와이,30636086,2017.09.17,랩/힙합,25859,275
2531,어떻게,류준열,30644808,2017.09.21,발라드,17938,198
2532,iffy,"SikK,pH1,박재범",30632329,2017.09.16,랩/힙합,105456,327
2533,썸 탈꺼야,볼빨간사춘기,30657307,2017.09.28,"인디음악, 포크/블루스",214354,623
2534,나의 사춘기에게,볼빨간사춘기,30657311,2017.09.28,"인디음악, 포크/블루스",309163,1979
2535,Blue,볼빨간사춘기,30657308,2017.09.28,"인디음악, 포크/블루스",150107,414
2536,고쳐주세요,볼빨간사춘기,30657309,2017.09.28,"인디음악, 포크/블루스",60087,162
2537,상상,볼빨간사춘기,30657310,2017.09.28,"인디음악, 포크/블루스",52327,168
2538,실화,케이윌,30651724,2017.09.26,발라드,30648,154
2539,Rollin`,비원에이포,30648988,2017.09.25,댄스,45250,1050
2540,Perhaps Love,"에릭남,CHEEZE",30660281,2017.09.29,발라드,93766,177
2541,길,폴킴,30654623,2017.09.27,R&B/Soul,89033,290
2542,안녕 가을,케이윌,30651723,2017.09.26,발라드,15658,90
2543,미필적 고의,케이윌,30651725,2017.09.26,발라드,8850,24
2544,긴 밤이 오면,에디킴,30657325,2017.09.28,"록/메탈, 국내드라마",30627,143
2545,You Are,승희,30646385,2017.09.25,"발라드, 국내드라마",26588,182
2546,좋겠다,로이킴,30660180,2017.10.05,"록/메탈, 국내드라마",21044,53
2547,그림자,휘인,30660684,2017.10.06,"발라드, 국내드라마",42253,224
2548,It`s You,헨리,30659579,2017.10.04,"발라드, 국내드라마",51791,313
2549,사랑 ing,은하,30653241,2017.10.02,"발라드, 국내드라마",9763,84
2550,밤이 되니까,펀치,30659630,2017.09.29,R&B/Soul,212227,404
2551,WHERE YOU AT,뉴이스트W,30661885,2017.10.10,댄스,85851,1427
2552,너를 찾아서,윤종신,31090297,2018.05.23,발라드,11446,47
2553,나에게 넌,다비치,30663524,2017.10.11,발라드,28621,108
2554,잘,GRAY,31329730,2018.09.29,랩/힙합,923,10
2555,하루만,뉴이스트W,30661884,2017.10.10,댄스,46450,357
2556,I Love You Boy,수지,30664017,2017.10.11,"발라드, 국내드라마",33457,135
2557,지금까지 행복했어요,뉴이스트W,30661889,2017.10.10,발라드,47192,901
2558,WITH,뉴이스트W,31331749,2018.10.01,댄스,19745,332
2559,PARADISE,뉴이스트W,30661886,2017.10.10,댄스,38070,483
2560,GOOD LOVE,뉴이스트W,30661887,2017.10.10,댄스,36681,408
2561,고민,Gary,30653237,2017.10.09,"발라드, 국내드라마",12994,32
2562,그댄 모르죠,정재형,30660756,2017.10.09,발라드,8823,197
2563,그리워하다,비투비,30672529,2017.10.16,발라드,287808,4896
2564,CELEBRATE,하이라이트,30672400,2017.10.16,댄스,56804,561
2565,MOVE,태민,30672385,2017.10.16,R&B/Soul,75819,622
2566,후회해,박진영,30670664,2017.10.16,R&B/Soul,14468,128
2567,짙어져,멜로망스,30667988,2017.10.15,"록/메탈, 국내드라마",96017,210
2568,Fantasy,JBJ,30677556,2017.10.18,댄스,32851,469
2569,My Lady,비투비,30672530,2017.10.16,발라드,40724,416
2570,오늘도 그리워 그리워,다비치,30734160,2017.11.16,"발라드, 국내드라마",6483,12
2571,가을 안부,먼데이키즈,30669593,2017.10.14,발라드,180748,746
2572,새빨간 거짓말,비투비,30672531,2017.10.16,댄스,37988,218
2573,꼭 너여야 해,봉구,30669427,2017.10.16,"발라드, 국내드라마",14064,34
2574,헤어질 수 밖에,김나영,30675647,2017.10.20,발라드,47544,93
2575,꿈에,비투비,30672535,2017.10.16,발라드,37453,238
2576,이별을 만나다,비투비,30672537,2017.10.16,발라드,35134,189
2577,신바람,비투비,30672532,2017.10.16,댄스,45921,302
2578,WHO AM I,하이라이트,30672402,2017.10.16,발라드,23421,131
2579,나나나,비투비,30672534,2017.10.16,발라드,34751,282
2580,Guitar,비투비,30672536,2017.10.16,댄스,33449,272
2581,TAKE ON ME,하이라이트,30672401,2017.10.16,댄스,22527,81
2582,Fly Away,비투비,30672538,2017.10.16,R&B/Soul,32011,290
2583,Finale : 우리들의 콘서트,비투비,30672539,2017.10.16,발라드,38968,403
2584,LOVE LIKE THIS,하이라이트,30672403,2017.10.16,댄스,19486,48
2585,연애소설,에픽하이,30688500,2017.10.23,랩/힙합,175927,886
2586,빈차,에픽하이,30688502,2017.10.23,랩/힙합,115821,574
2587,노땡큐,에픽하이,30688501,2017.10.23,랩/힙합,108611,1982
2588,그 사람을 아나요,임창정,30688990,2017.10.23,발라드,73005,253
2589,상실의 순기능,에픽하이,30688504,2017.10.23,랩/힙합,28764,196
2590,눈 떠보니 이별이더라,포맨,30690674,2017.10.24,발라드,120524,293
2591,HERE COME THE REGRETS,에픽하이,30688503,2017.10.23,랩/힙합,15913,248
2592,문배동 단골집,에픽하이,30688509,2017.10.23,랩/힙합,15923,130
2593,개화,에픽하이,30688508,2017.10.23,랩/힙합,17031,238
2594,난 사람이 제일 무서워,에픽하이,30688499,2017.10.23,랩/힙합,10324,101
2595,어른 즈음에,에픽하이,30688507,2017.10.23,랩/힙합,14044,159
2596,BLEED,에픽하이,30688505,2017.10.23,랩/힙합,8611,154
2597,TAPE 2002年 7月 28日,에픽하이,30688506,2017.10.23,랩/힙합,3629,90
2598,바보야,스탠딩에그,30693104,2017.10.25,"발라드, 인디음악",24835,79
2599,미로,김나영,30691729,2017.10.25,"발라드, 국내드라마",21814,55
2600,시간을 걸어서,포맨,30690673,2017.10.24,발라드,14199,56
2601,너를 꺼내는 이유,임창정,30688991,2017.10.23,발라드,7027,73
2602,Aroma,휘성,30687065,2017.10.23,R&B/Soul,6781,76
2603,LIKEY,TWICE,30700708,2017.10.30,댄스,146758,2000
2604,나의 밤 나의 너,성시경,30698332,2017.10.31,발라드,38579,257
2605,This Is Me,"KealaSettle,TheGreatestShowmanEnsemble",30700709,2017.10.30,발라드,31787,272
2606,겨울소리,박효신,30810765,2018.01.01,발라드,86048,998
2607,instagram,DEAN,30806580,2017.12.26,R&B/Soul,276677,1118
