year,week_num,start_date,end_date,rank,music,singer,album
2013,07,2013.02.10,2013.02.16,74,사랑하고 싶어서,허각,1집 Little Giant
2013,08,2013.02.17,2013.02.23,77,비상,정동하,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,05,2013.01.27,2013.02.02,79,떠나지마,나몰라패밀리N,떠나지마
2013,06,2013.02.03,2013.02.09,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,04,2013.01.20,2013.01.26,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,03,2013.01.13,2013.01.19,92,나쁜 사람,주니엘 (JUNIEL),원앤원 (1 & 1)
2013,02,2013.01.06,2013.01.12,99,먼지가 되어,"로이킴, 정준영",슈퍼스타K4 TOP12 Part 1
2013,10,2013.03.03,2013.03.09,74,사랑하고 싶어서,허각,1집 Little Giant
2013,09,2013.02.24,2013.03.02,76,헤어질걸 알기에,"허각, 정은지",1집 Little Giant
2013,07,2013.02.10,2013.02.16,75,사랑하고 싶어,틴 탑 (Teen Top),No.1
2013,08,2013.02.17,2013.02.23,78,너를 위해,신용재,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,05,2013.01.27,2013.02.02,80,여보세요,뉴이스트 (NU`EST),여보세요
2013,06,2013.02.03,2013.02.09,83,그림자 놀이,옥주현,Reflection
2013,04,2013.01.20,2013.01.26,88,비 내리는 고모령,알리 (ALi),비 내리는 고모령
2013,03,2013.01.13,2013.01.19,93,Spoiler,샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,02,2013.01.06,2013.01.12,100,저녁 하늘,에일리 (Ailee),Invitation
2013,10,2013.03.03,2013.03.09,75,사랑하고 싶어,틴 탑 (Teen Top),No.1
2013,09,2013.02.24,2013.03.02,77,비상,정동하,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,07,2013.02.10,2013.02.16,76,헤어질걸 알기에,"허각, 정은지",1집 Little Giant
2013,08,2013.02.17,2013.02.23,79,떠나지마,나몰라패밀리N,떠나지마
2013,05,2013.01.27,2013.02.02,81,사랑해 미워해,먼데이 키즈 (Monday Kiz),야왕 OST Part 3
2013,06,2013.02.03,2013.02.09,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,04,2013.01.20,2013.01.26,89,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)"
2013,03,2013.01.13,2013.01.19,94,귀여워,"별, 권정열 (10cm)",귀여워
2013,10,2013.03.03,2013.03.09,76,헤어질걸 알기에,"허각, 정은지",1집 Little Giant
2013,09,2013.02.24,2013.03.02,78,너를 위해,신용재,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,07,2013.02.10,2013.02.16,77,비상,정동하,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,08,2013.02.17,2013.02.23,80,여보세요,뉴이스트 (NU`EST),여보세요
2013,05,2013.01.27,2013.02.02,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,06,2013.02.03,2013.02.09,85,Love In Memory,별,Love In Memory OST Part 1
2013,04,2013.01.20,2013.01.26,90,All For You,"정은지, 서인국",응답하라 1997 Love Story Part 1 OST
2013,03,2013.01.13,2013.01.19,95,오예,10cm,The 2nd EP
2013,10,2013.03.03,2013.03.09,77,비상,정동하,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,09,2013.02.24,2013.03.02,79,떠나지마,나몰라패밀리N,떠나지마
2013,07,2013.02.10,2013.02.16,78,너를 위해,신용재,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,08,2013.02.17,2013.02.23,81,사랑해 미워해,먼데이 키즈 (Monday Kiz),야왕 OST Part 3
2013,05,2013.01.27,2013.02.02,83,그림자 놀이,옥주현,Reflection
2013,06,2013.02.03,2013.02.09,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,04,2013.01.20,2013.01.26,91,가수가 된 이유,이예준,보이스코리아 2 Part 1
2013,03,2013.01.13,2013.01.19,96,섹시한 남자,스페이스 A,Re-Turn
2013,10,2013.03.03,2013.03.09,78,너를 위해,신용재,불후의 명곡2 - 전설을 노래하다 (임재범편)
2013,09,2013.02.24,2013.03.02,80,여보세요,뉴이스트 (NU`EST),여보세요
2013,07,2013.02.10,2013.02.16,79,떠나지마,나몰라패밀리N,떠나지마
2013,08,2013.02.17,2013.02.23,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,05,2013.01.27,2013.02.02,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,06,2013.02.03,2013.02.09,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,04,2013.01.20,2013.01.26,92,나쁜 사람,주니엘 (JUNIEL),원앤원 (1 & 1)
2013,03,2013.01.13,2013.01.19,97,아는 오빠,미 (美),여심
2013,10,2013.03.03,2013.03.09,79,떠나지마,나몰라패밀리N,떠나지마
2013,09,2013.02.24,2013.03.02,81,사랑해 미워해,먼데이 키즈 (Monday Kiz),야왕 OST Part 3
2013,07,2013.02.10,2013.02.16,80,여보세요,뉴이스트 (NU`EST),여보세요
2013,08,2013.02.17,2013.02.23,83,그림자 놀이,옥주현,Reflection
2013,05,2013.01.27,2013.02.02,85,Love In Memory,별,Love In Memory OST Part 1
2013,06,2013.02.03,2013.02.09,88,비 내리는 고모령,알리 (ALi),비 내리는 고모령
2013,04,2013.01.20,2013.01.26,93,Spoiler,샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,03,2013.01.13,2013.01.19,98,다리꼬지마,AKMU (악뮤),SBS K팝 스타 시즌2 `다리꼬지마`
2013,10,2013.03.03,2013.03.09,80,여보세요,뉴이스트 (NU`EST),여보세요
2013,09,2013.02.24,2013.03.02,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,07,2013.02.10,2013.02.16,81,사랑해 미워해,먼데이 키즈 (Monday Kiz),야왕 OST Part 3
2013,08,2013.02.17,2013.02.23,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,05,2013.01.27,2013.02.02,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,06,2013.02.03,2013.02.09,89,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)"
2013,04,2013.01.20,2013.01.26,94,귀여워,"별, 권정열 (10cm)",귀여워
2013,03,2013.01.13,2013.01.19,99,먼지가 되어,"로이킴, 정준영",슈퍼스타K4 TOP12 Part 1
2013,10,2013.03.03,2013.03.09,81,사랑해 미워해,먼데이 키즈 (Monday Kiz),야왕 OST Part 3
2013,09,2013.02.24,2013.03.02,83,그림자 놀이,옥주현,Reflection
2013,07,2013.02.10,2013.02.16,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,08,2013.02.17,2013.02.23,85,Love In Memory,별,Love In Memory OST Part 1
2013,05,2013.01.27,2013.02.02,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,06,2013.02.03,2013.02.09,90,All For You,"정은지, 서인국",응답하라 1997 Love Story Part 1 OST
2013,04,2013.01.20,2013.01.26,95,오예,10cm,The 2nd EP
2013,03,2013.01.13,2013.01.19,100,저녁 하늘,에일리 (Ailee),Invitation
2013,10,2013.03.03,2013.03.09,82,Only Love (Feat. Flowsik),김재중 (JYJ),Y
2013,09,2013.02.24,2013.03.02,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,07,2013.02.10,2013.02.16,83,그림자 놀이,옥주현,Reflection
2013,08,2013.02.17,2013.02.23,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,05,2013.01.27,2013.02.02,88,비 내리는 고모령,알리 (ALi),비 내리는 고모령
2013,06,2013.02.03,2013.02.09,91,가수가 된 이유,이예준,보이스코리아 2 Part 1
2013,04,2013.01.20,2013.01.26,96,섹시한 남자,스페이스 A,Re-Turn
2013,10,2013.03.03,2013.03.09,83,그림자 놀이,옥주현,Reflection
2013,09,2013.02.24,2013.03.02,85,Love In Memory,별,Love In Memory OST Part 1
2013,07,2013.02.10,2013.02.16,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,08,2013.02.17,2013.02.23,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,05,2013.01.27,2013.02.02,89,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)"
2013,06,2013.02.03,2013.02.09,92,나쁜 사람,주니엘 (JUNIEL),원앤원 (1 & 1)
2013,04,2013.01.20,2013.01.26,97,아는 오빠,미 (美),여심
2013,10,2013.03.03,2013.03.09,84,자니 (Feat. DYNAMICDUO),프라이머리 (Primary),자니
2013,09,2013.02.24,2013.03.02,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,07,2013.02.10,2013.02.16,85,Love In Memory,별,Love In Memory OST Part 1
2013,08,2013.02.17,2013.02.23,88,비 내리는 고모령,알리 (ALi),비 내리는 고모령
2013,05,2013.01.27,2013.02.02,90,All For You,"정은지, 서인국",응답하라 1997 Love Story Part 1 OST
2013,06,2013.02.03,2013.02.09,93,Spoiler,샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,04,2013.01.20,2013.01.26,98,다리꼬지마,AKMU (악뮤),SBS K팝 스타 시즌2 `다리꼬지마`
2013,10,2013.03.03,2013.03.09,85,Love In Memory,별,Love In Memory OST Part 1
2013,09,2013.02.24,2013.03.02,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,07,2013.02.10,2013.02.16,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,08,2013.02.17,2013.02.23,89,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)"
2013,05,2013.01.27,2013.02.02,91,가수가 된 이유,이예준,보이스코리아 2 Part 1
2013,06,2013.02.03,2013.02.09,94,귀여워,"별, 권정열 (10cm)",귀여워
2013,04,2013.01.20,2013.01.26,99,먼지가 되어,"로이킴, 정준영",슈퍼스타K4 TOP12 Part 1
2013,10,2013.03.03,2013.03.09,86,히치하이킹 (Hitchhiking),샤이니 (SHINee),SHINee The 3rd Album Chapter 1. `Dream Girl-The Misconceptions Of You`
2013,09,2013.02.24,2013.03.02,88,비 내리는 고모령,알리 (ALi),비 내리는 고모령
2013,07,2013.02.10,2013.02.16,87,사랑노트,더 넛츠 (The Nuts),Rebirth
2013,08,2013.02.17,2013.02.23,90,All For You,"정은지, 서인국",응답하라 1997 Love Story Part 1 OST
