,music,singer,music_id,release_date,category,music_like,comment_count
364,FREEDOM,AKMU,32061977,2019.09.25,록/메탈,48784,533
365,물 만난 물고기,AKMU,32061974,2019.09.25,포크/블루스,47144,436
366,밤 끝없는 밤,AKMU,32061980,2019.09.25,포크/블루스,52103,174
367,더 사랑해줄걸,AKMU,32061978,2019.09.25,록/메탈,18544,92
368,고래,AKMU,32061979,2019.09.25,록/메탈,38994,342
369,작별 인사,AKMU,32061981,2019.09.25,발라드,29971,178
370,시간을 갖자,AKMU,32061982,2019.09.25,록/메탈,28559,173
371,남아있는 노래처럼,핑클,32056195,2019.09.22,발라드,21447,367
372,Destiny,오마이걸,32054267,2019.09.20,댄스,52694,923
373,Sold Out,영비,32054959,2019.09.21,랩/힙합,56285,382
374,그대에게,첸,32073454,2019.10.01,발라드,97851,1349
375,천둥벌거숭이,지코,32071685,2019.09.30,랩/힙합,66085,528
376,사람,지코,32071687,2019.09.30,랩/힙합,93435,678
377,널 안지 않을 수 있어야지,첸,32073457,2019.10.01,발라드,56151,292
378,고운 그대는 시들지 않으리,첸,32073456,2019.10.01,발라드,33781,176
379,그댄 모르죠,첸,32073458,2019.10.01,발라드,30181,170
380,걘 아니야,지코,32071686,2019.09.30,랩/힙합,41561,388
381,잘 자요,첸,32073459,2019.10.01,발라드,27059,181
382,허전해,폴킴,32081871,2019.10.07,R&B/Soul,82845,252
383,있어줘요,장덕철,32085144,2019.10.09,"발라드, 인디음악",87123,546
384,이별행동,이우,32080223,2019.10.06,발라드,63953,126
385,전화를 할까봐,오반,32080241,2019.10.06,"랩/힙합, 인디음악",24029,96
386,BLIND FOR LOVE,AB6IX,32082054,2019.10.07,댄스,29572,693
387,New Day,폴킴,32081869,2019.10.07,R&B/Soul,36131,139
388,우리가,백지영,1650501,2007.06.21,R&B/Soul,11352,16
389,나를 사랑하지 않는 나에게,폴킴,32081873,2019.10.07,R&B/Soul,18494,104
390,사랑 둘,김필,32087964,2019.10.10,발라드,19753,103
391,떨어지는 낙엽까지도,헤이즈,32091434,2019.10.13,R&B/Soul,55658,224
392,새 사랑,송하예,32091557,2019.10.12,발라드,98919,1339
393,만추,헤이즈,32091435,2019.10.13,R&B/Soul,35982,283
394,호랑이소굴,기리보이,32091615,2019.10.13,랩/힙합,73345,598
395,복숭아,아이유,3791293,2012.05.11,발라드,102170,1197
396,Must Have Love,"SG워너비,브라운아이드걸스",32091559,2019.10.12,발라드,20710,73
