,music,singer,music_id,release_date,category,music_like,comment_count
378,끄덕끄덕,남우현,8173038,2016.05.09,발라드,33465,184
379,꿈처럼,벤,8174429,2016.05.10,"발라드, 국내드라마",131674,151
380,매일 매일 기다려,우리동네음악대장,8173036,2016.05.08,록/메탈,27481,57
381,마치 비행기,산이,8180414,2016.05.13,랩/힙합,15440,15
382,안아줘,정준일,3620493,2011.11.23,"인디음악, 록/메탈",229707,236
383,나랑 갈래,곽진언,8174719,2016.05.10,발라드,15361,53
384,사진 찍어 보내 줘,개코,8178281,2016.05.12,"랩/힙합, 국내드라마",18717,24
385,멀리멀리,GSoul,8178282,2016.05.12,R&B/Soul,13306,21
386,그 사람,남우현,8173039,2016.05.09,발라드,15434,35
387,향기,남우현,8173040,2016.05.09,발라드,16826,55
388,Gravity,남우현,8173041,2016.05.09,발라드,15644,41
389,Stand by me,남우현,8173042,2016.05.09,발라드,16442,67
390,TALK,티파니,30165732,2016.12.22,발라드,2787,18
391,이별쟁이,지아,8176549,2016.05.11,발라드,3037,5
392,섹시한 남자,마마무,8176091,2016.05.11,댄스,7818,23
393,Good Luck,AOA,8181755,2016.05.16,댄스,33842,120
394,Fly,Jessica,8182784,2016.05.17,발라드,29988,61
395,열아홉,MC그리,8182907,2016.05.17,"발라드, 국내드라마",62959,73
396,1llusion,도끼,8184027,2016.05.19,발라드,20773,24
397,두 남자,박재정,8183384,2016.05.19,발라드,27149,172
398,Life In Color,빈지노,8189569,2016.05.20,랩/힙합,17652,33
399,하루종일,기리보이,8183398,2016.05.17,랩/힙합,53252,174
400,사랑 앞에서,정은지,8186885,2016.05.19,"발라드, 국내드라마",8207,5
401,Big Mini World,Jessica,22137180,2016.05.27,POP,167,4
402,The Time Goes On,비와이,5620266,2015.03.10,랩/힙합,107439,198
403,Falling Crazy In Love,Jessica,8182786,2016.05.17,발라드,4727,10
404,쏘쏘,백아연,8189661,2016.05.24,R&B/Soul,96044,65
405,자격지심,박경,8184472,2016.05.25,랩/힙합,120365,2440
406,널 사랑하지 않아,어반자카파,8199190,2016.05.27,발라드,205910,205
407,어쩌면 나,로이킴,8193236,2016.05.24,"발라드, 국내드라마",42779,81
408,백만송이 장미,우리동네음악대장,8191202,2016.05.22,발라드,12093,20
409,좋아,종현,8193660,2016.05.24,댄스,32245,219
410,할 말,백아연,8193669,2016.05.24,발라드,9376,29
411,다시 사랑한다면,"첸,찬열",8195416,2016.05.25,발라드,35151,61
412,궁금해,어반자카파,8199191,2016.05.27,발라드,6582,5
413,다 좋아,어반자카파,8199192,2016.05.27,발라드,6022,4
414,냉장고,길,8200929,2016.05.28,랩/힙합,8596,15
415,아직도 나를 사랑한다면,어반자카파,8199194,2016.05.27,발라드,7296,7
416,WINDY DAY,오마이걸,8197297,2016.05.26,댄스,71875,480
417,White T-Shirt,종현,8193661,2016.05.24,댄스,20781,91
418,Nearness is to love,어반자카파,8199193,2016.05.27,발라드,9112,21
419,우주가 있어,종현,8193662,2016.05.24,댄스,15671,79
420,21,DEAN,8109414,2016.03.25,R&B/Soul,112276,417
421,니가 있어야 살아,"에일리,트루디",8195582,2016.05.25,"발라드, 국내드라마",3348,7
422,오늘 모해,iKON,8201572,2016.05.30,랩/힙합,48048,139
423,너였다면,정승환,8203900,2016.05.31,"발라드, 국내드라마",234409,364
424,L.I.E,EXID,8206881,2016.06.01,댄스,42357,72
425,토요일의 끝에서,빈지노,8204705,2016.05.31,랩/힙합,40346,89
426,Shut Up & Groove,헤이즈,8204539,2016.06.01,랩/힙합,24164,30
427,Time Travel,빈지노,8204704,2016.05.31,랩/힙합,28117,151
428,바람에 머문다,린,8200966,2016.05.28,"발라드, 국내드라마",13473,21
429,SWEET MELODY,XIA,8201574,2016.05.30,발라드,10753,23
430,ROCK THE WORLD,XIA,8201573,2016.05.30,댄스,9468,27
431,Free Somebody,루나,8204402,2016.05.31,일렉트로니카,28321,244
432,젖고있어,빈지노,8204712,2016.05.31,랩/힙합,34039,194
433,I`M IN TROUBLE,기리보이,8204644,2016.05.31,랩/힙합,21316,34
434,데려다줄래,EXID,8206880,2016.06.01,댄스,12987,40
435,내게 말해줘,소유,8210888,2016.06.03,"발라드, 국내드라마",9548,8
436,APPLE PIE,피에스타,8199634,2016.05.31,댄스,6112,26
437,늦잠,윤종신,8200953,2016.05.30,발라드,13565,32
438,이 사랑을 떠나가면 안돼요,XIA,8201575,2016.05.30,발라드,9428,23
439,I Don`t Mind,빈지노,8204706,2016.05.31,랩/힙합,10262,57
440,Flexin,빈지노,8204707,2016.05.31,랩/힙합,10162,88
441,Monster,EXO,8217164,2016.06.09,댄스,154711,512
442,Lucky One,EXO,8217163,2016.06.09,댄스,100148,166
443,일상으로의 초대,하현우,8213795,2016.06.05,발라드,27125,81
444,"Lazenca, Save Us",하현우,8213794,2016.06.05,록/메탈,38646,100
445,아주 오래된 연인들,하현우,8213792,2016.06.05,록/메탈,16343,21
446,뚝뚝뚝,스탠딩에그,8213780,2016.06.07,"발라드, 인디음악",31198,20
447,Artificial Love,EXO,8217165,2016.06.09,댄스,66678,135
448,Stronger,EXO,8217171,2016.06.09,발라드,58933,90
449,Cloud 9,EXO,8217166,2016.06.09,R&B/Soul,59661,94
450,백색소음,EXO,8217168,2016.06.09,댄스,66782,177
451,유리어항,EXO,8217169,2016.06.09,R&B/Soul,56929,82
452,녹턴,하면된다백수탈출,8213791,2016.06.05,발라드,13642,27
453,They Never Know,EXO,8217170,2016.06.09,R&B/Soul,55780,97
454,민물 장어의 꿈,하현우,8213793,2016.06.05,발라드,21333,56
455,바라지 않아,정키,8217129,2016.06.09,R&B/Soul,37353,51
456,I`ll Be There,이석훈,8213248,2016.06.07,"발라드, 국내드라마",8108,11
457,알록달록,매드클라운,8215457,2016.06.08,랩/힙합,6287,13
458,Heartbreak Hotel,티파니,8215638,2016.06.10,R&B/Soul,10479,30
459,너에게 안겨,서인영,8206873,2016.06.03,발라드,3866,3
460,여름밤 피크닉,"박윤하,유승우",8215260,2016.06.08,발라드,7638,5
461,GOOD,"로꼬,GRAY",8219168,2016.06.15,랩/힙합,48791,25
462,달고나,"산이,레이나",8225127,2016.06.17,랩/힙합,29229,21
463,봄에 오면 괴롭힐 거예요,"앤씨아,육성재",8231453,2016.06.17,일렉트로니카,39995,82
