,music,singer,music_id,release_date,category,music_like,comment_count
375,Like A Fool,KeiraKnightley,4743566,2014.07.01,"POP, 국외영화",34490,24
376,사랑일까?,제이레빗,4835665,2014.08.25,"발라드, 국내드라마",16618,11
377,A Higher Place,AdamLevine,4743565,2014.07.01,"록/메탈, 국외영화",35522,42
378,Hold On Tight,씨스타,4840374,2014.08.26,댄스,6312,14
379,Coming Up Roses,KeiraKnightley,4743569,2014.07.01,"록/메탈, 국외영화",25439,27
380,사랑하고 있다,부활,4832359,2014.08.22,록/메탈,8443,35
381,확실하네,형돈이와대준이,4848701,2014.08.28,랩/힙합,1515,4
382,I`m Fine Thank You,레이디스코드,4230004,2013.09.05,발라드,124292,466
383,자전거,"정인,Gary",5372667,2014.09.04,랩/힙합,55468,233
384,Animals,Maroon5,4859304,2014.09.01,R&B/Soul,14330,21
385,가드올리고 Bounce,바비,5376645,2014.09.05,랩/힙합,39369,51
386,U,엠씨더맥스,4868481,2014.09.03,"발라드, 국내드라마",14286,46
387,보란 듯이,지아,5375532,2014.09.05,발라드,8134,5
388,Feelings,Maroon5,4857986,2014.09.01,"POP, 록/메탈",35751,32
389,안녕들 한가요?,이재훈,4859638,2014.09.01,댄스,6038,17
390,신촌을 못가,포스트맨,4016085,2013.01.21,발라드,109405,76
391,니가 필요해,베스티,4854293,2014.08.29,댄스,5728,30
392,소년점프,배치기,4851942,2014.08.29,랩/힙합,5768,26
393,"묘해, 너와",어쿠스틱콜라보,4864206,2014.09.02,"발라드, 국내드라마",151160,160
394,노크,네스티네스티,4854473,2014.09.03,댄스,4555,7
395,아로하,쿨,521747,2004.04.19,발라드,48028,95
396,슬퍼지려 하기 전에,쿨,66966,1995.10.01,댄스,23568,38
397,내가 네게,소녀시대태티서,5381331,2014.09.16,댄스,24327,80
398,Sugar Free,티아라,5378519,2014.09.11,댄스,7770,17
399,가을에 만나,윤건,5379383,2014.09.12,발라드,9850,27
400,기다려,TEAMB,5379695,2014.09.12,R&B/Soul,22235,134
401,잊지말아요,더원,5378142,2014.09.09,발라드,2101,1
402,콜라병,엠씨스나이퍼,5379956,2014.09.12,발라드,7218,9
403,가로수 그늘 아래 서면,창민＆이현,5378132,2014.09.06,발라드,1351,3
404,남주긴 아까워?,스피카S,5378166,2014.09.12,댄스,2262,7
405,The Roof Is Broke,CessylOrchestra,4743573,2014.07.01,"록/메탈, 국외영화",2788,8
406,Holler,소녀시대태티서,5383102,2014.09.16,댄스,24436,44
407,미친거 아니야?,2PM,5375679,2014.09.29,댄스,21367,135
408,쉽지않아,틴탑,4865030,2014.09.15,댄스,19540,132
409,당신만이,"곽진언,김필,임도혁",5388806,2014.09.20,발라드,50375,22
410,가을냄새,버벌진트,5380328,2014.09.15,랩/힙합,7365,24
411,설렘주의,"NSYoonG,기리보이",5383100,2014.09.16,발라드,11932,25
412,Trap,"스윙스,유성은",5381557,2014.09.15,"랩/힙합, 국내드라마",13744,17
413,미치지말자,에이트,5388068,2014.09.19,발라드,5367,5
414,우리 사랑했던 시간만큼,윤도현,5383095,2014.09.16,발라드,11372,28
415,못된놈,백청강,5382605,2014.09.16,발라드,128,0
416,아드레날린,소녀시대태티서,5383103,2014.09.16,댄스,24774,82
417,Only U,소녀시대태티서,5383105,2014.09.16,발라드,14249,54
418,가슴 아파도,플라이투더스카이,3906458,2012.09.16,발라드,380,1
419,이 노래,"로꼬,마마무",5386244,2014.09.18,"댄스, 국내드라마",20211,16
420,너무 보고 싶어,어쿠스틱콜라보,5383104,2014.09.16,댄스,8305,50
421,우리,지나,34836265,2022.04.01,"CCM, 국내CCM",198,0
422,EYES,소녀시대태티서,5383106,2014.09.16,댄스,5089,11
423,미움,에피톤프로젝트,5382749,2014.09.16,"발라드, 인디음악",12461,28
424,Wiggle,JasonDerulo,1982937,2008.01.20,-,29,0
425,날 위로하려거든,윤상,5381590,2014.09.17,일렉트로니카,5929,21
426,손대지마,에일리,5394265,2014.09.25,댄스,66072,57
427,양화대교,자이언티,5389475,2014.09.22,R&B/Soul,172749,168
428,Because I Love You,바이브,5392777,2014.09.24,발라드,10155,5
429,울컥,크리스탈,5394280,2014.09.25,"발라드, 국내드라마",14643,25
430,눈물나는 내 사랑,김범수,5389400,2014.09.23,발라드,4578,7
431,쳐다보지마,송지은,5389536,2014.09.24,발라드,6807,16
432,미치지 않고서야,에일리,5394266,2014.09.25,댄스,4800,4
433,문득병,에일리,5394268,2014.09.25,발라드,10278,16
434,정말 사랑했을까,브라운아이드소울,485716,2003.09.17,R&B/Soul,78036,145
435,변해가,트로이,5391128,2014.09.23,랩/힙합,4272,3
436,머문 기억이 보낸 편지,DK,5394257,2014.09.25,발라드,4622,8
437,이제는 안녕,에일리,5394267,2014.09.25,발라드,6539,10
438,내가 갈게,울랄라세션,5394080,2014.09.25,댄스,1064,2
439,그 한 사람,이승환,5394020,2014.09.25,"발라드, 국내드라마",13410,24
440,Paris,크루셜스타,5390983,2014.09.23,"랩/힙합, 인디음악",9872,13
441,Train,버즈,5386255,2014.09.22,록/메탈,3271,8
442,Secret Door,블락비,5389533,2014.09.22,"랩/힙합, 국내드라마",4824,4
443,들리나요...,태연,1928055,2008.09.17,"발라드, 국내드라마",82078,188
444,동행,김동률,5400360,2014.10.01,발라드,81894,83
445,소격동,아이유,5401276,2014.10.02,일렉트로니카,79348,163
446,내 사람,김동률,5400358,2014.10.01,발라드,34953,45
447,청춘,김동률,5400357,2014.10.01,발라드,20288,45
448,Advice,김동률,5400359,2014.10.01,발라드,14348,24
449,내 마음은,김동률,5400362,2014.10.01,발라드,13241,33
450,퍼즐,김동률,5400361,2014.10.01,발라드,5952,17
451,그 노래,김동률,5400364,2014.10.01,발라드,11598,30
452,오늘,김동률,33657242,2021.07.07,발라드,184,1
453,연애하나 봐,주니엘,5401393,2014.10.02,R&B/Soul,6889,4
454,걱정말아요 그대,"곽진언,김필",5402092,2014.10.03,포크/블루스,34488,21
455,그날이야,노을,5397449,2014.09.29,발라드,4374,3
456,넌 감동이야,비투비,5392701,2014.09.29,댄스,29750,47
457,두 번 죽이는 말,먼데이키즈,5400523,2014.10.01,발라드,2787,4
458,딱해,가비엔제이,5397452,2014.09.29,발라드,1838,1
459,Don,바스코,633409,2020.06.19,랩/힙합,521,26
460,Back In Time,ESens,5832395,2015.08.27,랩/힙합,11166,76
461,어린애처럼,신혜성,5401918,2014.10.02,국내드라마,5389,9
462,습관,플라이투더스카이,1981944,2008.01.20,-,13,0
463,시간과 낙엽,AKMU,5408681,2014.10.10,발라드,94951,144
464,내 마음이 뭐가 돼,윤하,5402473,2014.10.07,발라드,25767,44
465,DAY N NIGHT,허각,5402720,2014.10.07,발라드,5916,1
466,너 하나만,김태우,5450484,2014.11.06,"발라드, R&B/Soul, 국내드라마",3372,8
467,장난인거 알아,레이나,5406903,2014.10.08,발라드,7314,8
468,If I,정동하,5406911,2014.10.08,록/메탈,5418,17
469,난,버나드박,5402841,2014.10.13,발라드,34668,144
470,Falling In Love,지아,5402722,2014.10.06,발라드,4713,3
471,좋겠다,가비엔제이,5404846,2014.10.07,발라드,7972,13
472,영원한 건 없지만,로이킴,5406680,2014.10.08,포크/블루스,15459,57
473,I Believe,가인,5406426,2014.10.08,"발라드, 국내드라마",2753,1
474,매듭,하동균,5406829,2014.10.14,발라드,9915,23
475,지우고 지우다,더원,5401919,2014.10.06,"발라드, 국내드라마",1318,1
476,가을에,로이킴,5406681,2014.10.08,포크/블루스,6688,22
477,날 사랑한다면,로이킴,5406683,2014.10.08,포크/블루스,6650,7
478,Rap Star,스윙스,5402849,2014.10.06,랩/힙합,3164,7
479,잘 있나요 그대,로이킴,5406684,2014.10.08,포크/블루스,5361,12
480,화장 지웠어,개코,5415175,2014.10.16,랩/힙합,63025,94
481,보고싶어,걸스데이,5413548,2014.10.15,발라드,26863,66
482,Error,빅스,5408541,2014.10.14,댄스,30131,94
483,Christmalo.win,서태지,5414970,2014.10.20,록/메탈,23441,88
484,제발,"윤민수,신용재",5408722,2014.10.11,발라드,16018,12
485,예쁜 나이 25살,송지은,5406933,2014.10.14,댄스,26073,261
486,얼음요새,김필,5409089,2014.10.13,발라드,29168,37
487,Be Natural `),레드벨벳,5408717,2014.10.13,R&B/Soul,33666,128
488,장미꽃,개코,5415184,2014.10.16,랩/힙합,8730,20
489,If Only,나윤권,5402876,2014.10.13,발라드,7452,10
490,휑하다,개코,5415181,2014.10.16,랩/힙합,9048,12
491,생각나,서인영,5408391,2014.10.17,R&B/Soul,5505,6
492,제정신이 아냐,개코,5415170,2014.10.16,랩/힙합,2497,7
493,고요,윤종신,5413367,2014.10.15,발라드,44674,79
494,사람의 마음,장기하와얼굴들,5404855,2014.10.15,"인디음악, 록/메탈",10169,29
495,청춘이 아파,빅스,5411186,2014.10.14,발라드,12617,19
496,Before The Rain,버나드박,5402838,2014.10.13,발라드,4596,10
497,어제까지,숙희,5411492,2014.10.14,발라드,13568,15
498,Time Machine,빅스,5411187,2014.10.14,댄스,11780,23
499,After Dark,빅스,5411185,2014.10.14,댄스,10387,14
500,What U Waiting For,빅스,5411188,2014.10.14,댄스,10025,10
501,은색 소나타,개코,5415177,2014.10.16,랩/힙합,6008,31
502,WITCH,보이프렌드,5406317,2014.10.13,댄스,4018,31
503,너 그리고 너,"유승우,타린",5408544,2014.10.10,포크/블루스,8320,9
504,서울 블루스 3,개코,5415171,2014.10.16,랩/힙합,1399,7
505,헤픈엔딩,에픽하이,5421427,2014.10.21,랩/힙합,93530,105
506,12시 30분,비스트,5413256,2014.10.20,발라드,100691,292
507,신발장,에픽하이,5419682,2014.10.21,랩/힙합,112893,223
508,스포일러,에픽하이,5421429,2014.10.21,랩/힙합,36615,66
509,또 싸워,에픽하이,5421434,2014.10.21,랩/힙합,20958,24
510,RICH,에픽하이,5421428,2014.10.21,랩/힙합,16187,31
511,부르즈 할리파,에픽하이,5421433,2014.10.21,랩/힙합,23424,61
512,AMOR FATI,에픽하이,5421435,2014.10.21,랩/힙합,17262,83
513,EYES NOSE LIPS,에픽하이,5421439,2014.10.21,랩/힙합,15292,23
514,바람,god,5424619,2014.10.22,발라드,17509,36
515,LIFE IS GOOD,에픽하이,5421438,2014.10.21,랩/힙합,7320,9
516,막을 올리며,에픽하이,5421426,2014.10.21,랩/힙합,10369,26
517,LESSON 5,에픽하이,5421437,2014.10.21,랩/힙합,6167,16
518,눈을 감아도,비스트,5413259,2014.10.20,발라드,22474,25
519,좋은 일이야,비스트,5413258,2014.10.20,발라드,20886,19
520,가까이,비스트,5413260,2014.10.20,댄스,20213,19
521,So Hot,비스트,5413261,2014.10.20,댄스,19365,48
522,갈 곳이 없어,거미,5419547,2014.10.20,발라드,5608,6
523,달아요,박정현,1778187,2007.12.11,"발라드, R&B/Soul",23873,39
524,내 얘긴 안해?,강민희,5424585,2014.10.22,R&B/Soul,6790,5
525,THIS IS LOVE,슈퍼주니어,4853300,2014.08.29,댄스,9296,30
526,숲 속의 파이터,서태지,5419221,2014.10.20,록/메탈,4076,16
527,하고 싶은 거 다,S,5428230,2014.10.24,발라드,3822,7
528,비록,서태지,5419225,2014.10.20,록/메탈,3818,25
529,Prison Break,서태지,5419222,2014.10.20,록/메탈,2620,3
530,90s ICON,서태지,5419223,2014.10.20,일렉트로니카,2791,12
531,잃어버린,서태지,5419224,2014.10.20,록/메탈,2707,7
532,Phone in Love,알맹,5422009,2014.10.21,R&B/Soul,3582,4
533,기다림,김필,5419618,2014.10.20,발라드,4454,5
534,성탄절의 기적,서태지,5419226,2014.10.20,록/메탈,2463,14
535,오늘따라,2am,5424572,2014.10.30,R&B/Soul,7551,12
536,어떻게 사랑이 그래요,이승환,1490825,2006.11.11,발라드,72972,163
537,언제쯤이면,윤현상,5439395,2014.10.31,발라드,96557,107
538,술이 너보다 낫더라,"포스트맨,6to8",5431090,2014.10.27,발라드,26916,14
539,나타나 주라,2am,5430793,2014.10.30,발라드,8917,13
540,민물 장어의 꿈,신해철,426308,2002.09.09,"발라드, 록/메탈",9067,45
541,SOFA,크러쉬,5431071,2014.10.30,R&B/Soul,96116,110
542,울면서 달리기,VOS,5434937,2014.10.29,발라드,3245,6
543,5분 고백송,윤건,5430341,2014.10.27,발라드,3803,11
544,슬픔을 참는 세 가지 방법,혜령,34218068,2021.11.07,발라드,104,1
545,My Ballad,스윙스,5433825,2014.10.28,랩/힙합,3467,11
546,그대에게,신해철,57618,1991.03.20,록/메탈,53941,174
547,거리에서,2LSON,5428782,2014.10.24,R&B/Soul,6182,6
548,사랑...후에,신혜성&옥주현,1522421,2006.12.20,발라드,18842,40
549,맘에 걸려,스탠딩에그,5438154,2014.10.30,"인디음악, 포크/블루스",8798,7
550,슬픈표정하지 말아요,신해철,5518902,2014.12.24,록/메탈,5150,18
551,노래는 거짓말을 못해요,알리,5457854,2014.11.12,발라드,3541,6
552,사랑 내사랑,"김그림,백청강",5433812,2014.10.28,발라드,1903,2
553,오늘같은 날,애즈원,8233368,2016.06.20,R&B/Soul,497,0
554,내가 그리웠니,MC몽,5442688,2014.11.03,랩/힙합,50486,129
555,내 생애 가장 행복한 시간,MC몽,5442687,2014.11.03,랩/힙합,89685,353
556,죽을 만큼 아파서,MC몽,2733249,2010.06.24,랩/힙합,95260,336
557,마음 단단히 먹어,MC몽,5442689,2014.11.03,랩/힙합,29261,61
558,도망가자,MC몽,5442691,2014.11.03,랩/힙합,48065,218
559,New York,MC몽,5442690,2014.11.03,랩/힙합,16534,24
560,고장난 선풍기,MC몽,5442692,2014.11.03,랩/힙합,24327,46
561,Whatever,MC몽,5442697,2014.11.03,랩/힙합,18468,47
562,What could I do,MC몽,5442693,2014.11.03,랩/힙합,12068,11
563,격정적인 열애설,MC몽,5442694,2014.11.03,랩/힙합,8269,12
564,904,MC몽,5442698,2014.11.03,랩/힙합,10155,12
565,E.R,MC몽,5442699,2014.11.03,랩/힙합,9132,19
566,Tough Cookie,지코,5449581,2014.11.07,랩/힙합,51315,88
567,위로,어반자카파,5445196,2014.11.04,발라드,33877,31
568,외침,디오,5443139,2014.11.03,"발라드, 국내영화",50385,201
569,산다는 건,홍진영,5450271,2014.11.06,성인가요/트로트,50655,84
570,널 사랑한 시간에,XIA,5508954,2014.12.17,"발라드, 국내드라마",7918,18
571,고스트,스피카,5440792,2014.11.05,발라드,5063,21
572,She,종현,8193660,2016.05.24,댄스,32246,219
573,미운 나,어반자카파,5445197,2014.11.04,발라드,7382,6
574,눈물이 나,포스트맨,5450338,2014.11.06,발라드,8962,10
575,끈적끈적,헬로비너스,5450234,2014.11.06,댄스,3783,10
576,내일,한희정,5440651,2014.10.31,"록/메탈, 국내드라마",31091,68
577,하루,메이트,5448003,2014.11.05,"인디음악, 록/메탈",9009,17
578,나는 달라,HISUHYUN,5456526,2014.11.11,R&B/Soul,51278,41
579,광화문에서,규현,5458267,2014.11.13,발라드,232664,555
580,사뿐사뿐,AOA,5456521,2014.11.11,댄스,50642,111
581,쓰담쓰담,10cm,5459290,2014.11.19,"인디음악, 포크/블루스",57638,52
582,첫눈예보,나비,5458192,2014.11.12,R&B/Soul,4373,2
583,펑펑,알리,5457853,2014.11.12,발라드,54729,60
584,우린 문제 없어,틴탑,5455020,2014.11.10,발라드,6462,43
585,지금 우는 사람들,울랄라세션,5456806,2014.11.19,발라드,4497,11
586,어제처럼 굿나잇,러블리즈,5454678,2014.11.17,발라드,30938,223
587,뒷모습이 참 예뻤구나,규현,5459420,2014.11.13,발라드,15351,16
588,Eternal Sunshine,규현,5459418,2014.11.13,발라드,19066,66
589,이별을 말할 때,규현,5459421,2014.11.13,발라드,12186,27
590,"나의 생각, 너의 기억",규현,5459424,2014.11.13,발라드,12662,43
591,치키차카초코초,도끼,5459422,2014.11.13,발라드,11187,36
592,깊은 밤을 날아서,규현,5459423,2014.11.13,발라드,56319,105
593,너의 말투로 살아,DK,5452927,2014.11.07,발라드,5466,12
594,밖에 비온다 주룩주룩,도끼,5456859,2014.11.11,랩/힙합,82,0
595,매일 매일 매일,어반자카파,5445199,2014.11.04,발라드,3666,1
596,피아노 앞에서,어반자카파,5445198,2014.11.04,발라드,4452,4
597,U & I,토이,5465008,2014.11.18,발라드,105230,223
598,White,"카라,레인보우,오종혁,AJAX,DSPGirls",5470838,2014.11.21,랩/힙합,87510,225
