,music,singer,release_date,category,music_like,movie_like,movie_views,Unnamed: 0
3219,Don`t Start Now,Dua Lipa,2019.11.01,POP,162158,276.0,22756.0,
3220,이제 나만 믿어요,임영웅,2020.04.03,성인가요/트로트,166539,,,
3221,환상동화,IZ*ONE,2020.06.15,댄스,79048,5952.0,222386.0,
3222,Downtown Baby,블루,2017.12.06,"랩/힙합, 인디음악",202275,,,
3223,METEOR,창모,2019.11.29,랩/힙합,297092,3785.0,328813.0,
3224,ON,방탄소년단,2020.02.21,랩/힙합,263064,17038.0,496234.0,
3225,어떻게 지내,오반,2020.03.05,"랩/힙합, 인디음악",197265,544.0,103817.0,
3226,Memories,Maroon 5,2019.09.20,POP,202835,717.0,118659.0,
3227,Dance Monkey,Tones And I,2019.08.09,POP,178339,425.0,168162.0,
3228,"너에게 난, 나에게 넌",미도와 파라솔,2020.05.29,"발라드, 국내드라마",78330,2718.0,194306.0,
3229,내 눈물 모아,휘인,2020.05.01,"발라드, 국내드라마",62030,1275.0,70521.0,
3230,Blueming,아이유,2019.11.18,록/메탈,353455,11149.0,958040.0,
3231,덤더럼(Dumhdurum),에이핑크,2020.04.13,댄스,94827,2638.0,422262.0,
3232,이제 나만 믿어요,임영웅,2020.04.03,성인가요/트로트,166537,,,
3233,CREDIT,릴보이,2020.12.19,랩/힙합,84025,,,
3234,Life Goes On,방탄소년단,2020.11.20,랩/힙합,243616,6446.0,60600.0,
3235,취기를 빌려,산들,2020.07.20,발라드,231335,,,
3236,힘든 건 사랑이 아니다,임창정,2020.10.19,발라드,115690,671.0,73360.0,
3237,Lovesick Girls,BLACKPINK,2020.10.02,댄스,230920,3479.0,90899.0,
3238,내일이 오면,릴보이,2020.12.05,랩/힙합,132724,,,
3239,잠이 오질 않네요,장범준,2020.10.24,발라드,165353,,,
3240,Dynamite,방탄소년단,2020.08.24,댄스,450681,13477.0,1089704.0,
3241,밤하늘의 별을(2020),경서,2020.11.14,발라드,219199,787.0,111442.0,
3242,VVS,"미란이, 먼치맨, Khundi Panda, 머쉬베놈",2020.11.21,랩/힙합,208298,,,
3243,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,2019.08.23,"록/메탈, 국내드라마",312270,1259.0,353820.0,
3244,딩가딩가,마마무,2020.10.20,댄스,70609,2741.0,276949.0,
3245,늦은 밤 너의 집 앞 골목길에서,노을,2019.11.07,발라드,207581,423.0,151315.0,
3246,Freak,"릴보이 , 원슈타인 , Chillin Homie , 스카이민혁",2020.11.21,랩/힙합,76922,,,
3247,혼술하고 싶은 밤,벤,2020.12.02,발라드,53690,240.0,16234.0,
3248,벌써 일년,미도와 파라솔,2021.07.30,"발라드, 국내드라마",21618,,,
3249,하늘을 달리다,HYNN(박혜원),2021.09.10,"록/메탈, 국내드라마",11848,304.0,7735.0,
3250,LOCO,ITZY,2021.09.24,댄스,53556,756.0,80059.0,
3251,LALISA,리사,2021.09.10,랩/힙합,49870,309.0,21386.0,
3252,Road Trip,NCT 127,2021.09.17,R&B/Soul,57416,1438.0,5550.0,
3253,회상,정경호,2021.08.20,"발라드, 국내드라마",24807,150.0,7787.0,
3254,언젠가는,미도와 파라솔,2021.09.17,"록/메탈, 국내드라마",17747,324.0,17031.0,
3255,가까운 듯 먼 그대여,카더가든,2021.08.26,발라드,60438,68.0,6120.0,
3256,너 하나야,길구봉구,2021.09.17,발라드,15802,,,
3257,BRAIN,양요섭,2021.09.20,R&B/Soul,20176,1744.0,13357.0,
3258,Lemonade,NCT 127,2021.09.17,랩/힙합,67965,1699.0,13258.0,
3259,빨간 립스틱,이하이,2021.09.09,R&B/Soul,30110,257.0,28967.0,
3260,찰나가 영원이 될 때,마크툽,2021.09.19,"R&B/Soul, 인디음악",85653,,,
3261,Butterfly,전미도,2021.09.17,"록/메탈, 국내드라마",25845,308.0,18587.0,
3262,Sticker,NCT 127,2021.09.17,랩/힙합,67965,1699.0,13258.0,
3263,산책,백예린,2021.09.10,발라드,76956,397.0,7433.0,
3264,색안경,STAYC(스테이씨),2021.09.06,댄스,81967,1261.0,87844.0,
3265,여전히 아름다운지,세븐틴,2021.08.13,"발라드, 국내드라마",69089,1380.0,15252.0,
3266,사진을 보다가,다비치,2021.08.18,발라드,13326,153.0,5446.0,
3267,편의점,이찬원,2021.08.25,성인가요/트로트,17228,5732.0,51520.0,
3268,이젠 잊기로 해요,미도와 파라솔,2021.07.30,"록/메탈, 국내드라마",37048,,,
3269,비가 오는 날엔,헤이즈,2021.08.04,"발라드, 국내드라마",81034,473.0,25850.0,
3270,THRILL RIDE,더보이즈(THE BOYZ),2021.08.09,댄스,58804,1847.0,21317.0,
3271,슈퍼스타,미도와 파라솔,2021.07.23,"록/메탈, 국내드라마",46277,990.0,55768.0,
3272,After Midnight,아스트로(ASTRO),2021.08.02,댄스,18537,1309.0,28976.0,
3273,째깍 째깍 째깍,AKMU,2021.07.26,댄스,25177,229.0,8021.0,
3274,전쟁터,AKMU,2021.07.26,록/메탈,38890,439.0,17679.0,
3275,난 너를 사랑해,MSG워너비,2021.07.10,발라드,22200,,,
3276,넌 좋은 사람,SG 워너비,2021.07.16,발라드,34967,,,
3277,나는 너 좋아,장범준,2021.07.02,"록/메탈, 국내드라마",22610,237.0,17486.0,
3278,다시 사랑할 수 있을까,"백지영, 이홍기",2021.07.07,발라드,24254,190.0,7849.0,
3279,Snowman,Sia,2022.12.30,POP,245660,437.0,36399.0,
3280,Last Christmas,Ariana Grande,2013.01.01,POP,59681,,,
3281,눈이 오잖아,이무진,2021.12.03,발라드,114684,1345.0,70487.0,
3282,Santa Tell Me,Ariana Grande,2014.11.24,POP,231778,1225.0,300496.0,
3283,매일 크리스마스,다비치,2021.12.06,댄스,29511,176.0,29292.0,
3284,Counting Stars,BE`O,2021.12.12,랩/힙합,169534,733.0,34895.0,
3285,네가 없는 밤,BE`O,2021.12.04,랩/힙합,82278,,,
3286,Wake Up,"개코 , Ourealgoat , SINCE , 안병웅 , Tabber , 조광일",2021.11.06,랩/힙합,96657,,,
3287,ELEVEN,IVE,2021.12.01,댄스,182076,4219.0,423971.0,
3288,BE !,sokodomo,2021.11.27,랩/힙합,25701,,,
3289,MBTI,BE`O,2021.11.27,랩/힙합,53089,,,
3290,불협화음,Mudd the student,2021.11.27,랩/힙합,82781,,,
3291,깐부,쿤타,2021.11.20,랩/힙합,35657,,,
3292,가시,"조광일, 개코, 저스디스",2021.11.13,랩/힙합,29280,,,
3293,문득,BE`O,2021.05.02,랩/힙합,131127,,,
3294,Reset,"SINCE, Tabber",2021.11.20,랩/힙합,29960,,,
3295,만남은 쉽고 이별은 어려워,베이식(Basick),2021.11.20,랩/힙합,131687,,,
3296,리무진,BE`O,2021.11.20,랩/힙합,190745,,,
3297,쉬어,"아넌딜라이트(Anandelight) , unofficialboyy , BE′O , 지구인 , Mudd the student",2021.11.06,랩/힙합,105845,,,
3298,SCIENTIST,TWICE,2021.11.12,댄스,43296,846.0,93349.0,
3299,회전목마,sokodomo,2021.11.13,랩/힙합,221290,,,
3300,가을 타나 봐,이무진,2021.09.14,포크/블루스,55434,1473.0,64636.0,
3301,나비효과,볼빨간사춘기,2021.10.26,"인디음악, 록/메탈",33526,529.0,19261.0,
3302,Rock with you,세븐틴,2021.10.22,댄스,115413,5663.0,63157.0,
3303,Favorite,NCT 127,2021.10.25,R&B/Soul,83067,1497.0,31465.0,
3304,DUMB DUMB,전소미,2021.08.02,댄스,98103,1291.0,192555.0,
3305,Queendom,레드벨벳(Red Velvet),2021.08.16,댄스,120763,1247.0,102536.0,
3306,너를 생각해,주시크,2021.09.22,"R&B/Soul, 인디음악",148297,251.0,36598.0,
3307,나의 첫사랑,다비치,2021.10.18,발라드,27299,130.0,8341.0,
3308,strawberry moon,아이유,2021.10.19,록/메탈,221926,4960.0,225012.0,
3309,좋아좋아,조정석,2021.07.16,"발라드, 국내드라마",89396,471.0,37339.0,
3310,시간을 거슬러,케이윌,2021.08.31,발라드,73037,,,
3311,사랑은 늘 도망가,임영웅,2021.10.11,"발라드, 국내드라마",193708,18528.0,252132.0,
3312,낙하,AKMU,2021.07.26,록/메탈,181143,916.0,104185.0,
3313,Savage,aespa,2021.10.05,댄스,156125,2697.0,327290.0,
3314,Weekend,태연,2021.07.06,댄스,191084,2155.0,253377.0,
3315,Permission to Dance,방탄소년단,2021.07.09,댄스,222188,8723.0,392199.0,
3316,OHAYO MY NIGHT,"디핵, PATEKO(파테코)",2020.06.20,랩/힙합,207396,,,
3317,My Universe,"Coldplay, 방탄소년단",2021.09.24,POP,174735,2961.0,183623.0,
3318,Stay,"The Kid LAROI, Justin Bieber",2021.07.09,POP,258982,605.0,74681.0,
3319,다시 만나,한승우,2021.06.28,발라드,6156,177.0,1531.0,
3320,오늘따라 더 미운 그대가,전상근,2021.06.13,발라드,27740,59.0,4045.0,
3321,다정히 내 이름을 부르면,"경서예지, 전건호",2021.05.19,발라드,169100,248.0,36248.0,
3322,Off My Face,Justin Bieber,2021.10.08,POP,165060,269.0,22247.0,
3323,Bad Habits,Ed Sheeran,2021.10.29,POP,129932,404.0,54732.0,
3324,허리춤,오반,2021.06.21,"랩/힙합, 인디음악",48486,161.0,20187.0,
3325,가을 우체국 앞에서,김대명,2021.06.25,"발라드, 국내드라마",62711,487.0,25719.0,
3326,해야 해,2PM,2021.06.28,댄스,32288,1771.0,59775.0,
3327,나를 아는 사람,MSG워너비(정상동기),2021.06.26,발라드,71280,,,
3328,Hello Future,NCT DREAM,2021.06.28,랩/힙합,136296,2184.0,17794.0,
3329,비 오는 날 듣기 좋은 노래,에픽하이,2021.06.29,랩/힙합,97589,71.0,10776.0,
3330,하루만 더,빅마마,2021.06.24,발라드,60649,,,
3331,체념,정상동기,2021.05.22,발라드,25221,,,
3332,추적이는 여름 비가 되어,장범준,2021.06.11,발라드,38148,,,
3333,신호등,이무진,2021.05.14,록/메탈,295315,3440.0,300607.0,
3334,바라만 본다,MSG워너비(M.O.M),2021.06.26,발라드,184004,880.0,72922.0,
3335,치맛바람,브레이브걸스,2021.06.17,댄스,96587,3031.0,169573.0,
3336,들려주고 싶었던,이승윤,2021.06.22,록/메탈,34437,18778.0,179715.0,
3337,Ready to love,세븐틴,2021.06.18,댄스,94906,4350.0,36740.0,
3338,비와 당신,이무진,2021.06.18,"록/메탈, 국내드라마",112132,1960.0,106287.0,
3339,내 입술 따뜻한 커피처럼,"청하, Colde",2021.06.08,발라드,23437,,,
3340,Alcohol-Free,TWICE,2021.06.09,댄스,89958,600.0,20144.0,
3341,Je T`aime,조이,2021.05.31,발라드,48103,677.0,13728.0,
3342,Don`t fight the feeling,EXO,2021.06.07,댄스,63655,2874.0,81053.0,
3343,감기,헤이즈,2021.05.20,R&B/Soul,17847,,,
3344,서울의 잠 못 이루는 밤,10cm,2021.05.13,"발라드, 인디음악",64340,338.0,9224.0,
3345,I Love U,성시경,2021.05.21,발라드,21738,1095.0,33991.0,
3346,Maniac,Conan Gray,2019.10.25,POP,162779,424.0,62083.0,
3347,"친구, 그 오랜시간",정승환,2021.05.26,발라드,18765,434.0,12333.0,
3348,If You Love Me,NS Yoon-G,2012.11.01,댄스,65530,270.0,160749.0,
3349,만약에,M.O.M,2021.05.22,발라드,20728,,,
3350,마음이 다쳐서(2021),송하예,2021.05.16,발라드,13217,69.0,6914.0,
3351,Next Level,aespa,2021.05.17,댄스,256817,4862.0,544497.0,
3352,까만안경,"이루, 견우",2006.10.09,발라드,61708,882.0,38425.0,
3353,헤픈 우연,헤이즈,2021.05.20,R&B/Soul,191140,1773.0,136697.0,
3354,Butter,방탄소년단,2021.05.21,댄스,286402,11376.0,457179.0,
3355,응급실,황인욱,2021.05.07,발라드,25190,36.0,4763.0,
3356,Outerspace,강다니엘,2021.05.13,댄스,10045,200.0,1626.0,
3357,기다릴게,"하동균, 봉구",2011.08.04,"발라드, 국내드라마",81884,303.0,108454.0,
3358,상상더하기,라붐,2016.04.06,댄스,133772,1128.0,332588.0,
3359,Dun Dun Dance,오마이걸,2021.05.10,댄스,164611,3077.0,264193.0,
3360,맛,NCT DREAM,2021.05.10,댄스,121687,3099.0,10050.0,
3361,마.피.아. In the morning,ITZY,2021.04.30,랩/힙합,69096,1420.0,150107.0,
3362,불어온다,하이라이트(Highlight),2021.05.03,댄스,43933,2902.0,118819.0,
3363,춤춰,온앤오프,2021.04.28,댄스,12689,812.0,8317.0,
3364,너의 발걸음에 빛을 비춰줄게,케이시,2021.04.27,발라드,45602,172.0,12537.0,
3365,ASAP,STAYC(스테이씨),2021.04.08,댄스,150416,1853.0,164392.0,
3366,Timeless,SG 워너비,2004.01.20,발라드,117022,460.0,96851.0,
3367,그냥 안아달란 말야,다비치,2021.04.12,발라드,48692,343.0,19046.0,
3368,살다가,SG 워너비,2005.03.23,발라드,73577,476.0,143537.0,
3369,봄 안녕 봄,아이유,2021.03.25,발라드,81847,,,
3370,내사람,SG 워너비,2006.11.15,R&B/Soul,73029,,,
3371,INSIDE OUT,뉴이스트,2021.04.19,댄스,22599,1414.0,10884.0,
3372,You make Me,DAY6,2021.04.19,록/메탈,43898,1577.0,10964.0,
3373,아리랑,SG 워너비,2007.04.06,R&B/Soul,32368,1089.0,76352.0,
3374,라라라,SG 워너비,2008.04.24,발라드,90828,842.0,97011.0,
3375,At My Worst,Pink Sweat$,2020.07.17,R&B/Soul,118028,169.0,16048.0,
3376,어떤X,제시(Jessi),2021.03.17,랩/힙합,32635,455.0,67175.0,
3377,봄 사랑 벚꽃 말고,"HIGH4, 아이유",2014.04.08,발라드,221115,6720.0,1611172.0,
3378,Peaches,Justin Bieber,2021.10.08,POP,220856,777.0,80008.0,
3379,밤편지,아이유,2017.03.24,발라드,454368,9825.0,1072074.0,
3380,water color,휘인,2021.04.13,댄스,28672,603.0,19125.0,
3381,Flu,아이유,2021.03.25,댄스,69895,4431.0,87622.0,
3382,Atlantis,샤이니,2021.04.12,댄스,40786,1912.0,27421.0,
3383,사이렌 Remix,호미들,2021.03.20,랩/힙합,161901,,,
3384,빈 컵,아이유,2021.03.25,R&B/Soul,52412,,,
3385,돌림노래,아이유,2021.03.25,R&B/Soul,71379,,,
3386,Antidote,강다니엘,2021.04.13,R&B/Soul,14469,4043.0,13090.0,
3387,안녕이란,황치열,2021.04.02,발라드,25335,466.0,6487.0,
3388,Like Water,웬디,2021.04.05,발라드,46307,361.0,3184.0,
3389,12:45,Etham,2018.10.26,POP,187887,,,
3390,에필로그,아이유,2021.03.25,발라드,86769,4092.0,44659.0,
3391,라일락,아이유,2021.03.25,댄스,253132,8290.0,379493.0,
3392,Downtown Baby,블루,2017.12.06,"랩/힙합, 인디음악",202275,,,
3393,운전만해,브레이브걸스,2020.08.14,댄스,136172,3261.0,140210.0,
3394,그 한마디,이하이,2021.03.14,발라드,40267,,,
3395,이렇게 좋아해 본 적이 없어요,CHEEZE,2021.03.14,"발라드, 인디음악",75991,,,
3396,FEEL LIKE,WOODZ,2021.03.15,R&B/Soul,8135,475.0,9728.0,
3397,아이와 나의 바다,아이유,2021.03.25,발라드,179723,,,
3398,어푸,아이유,2021.03.25,댄스,132504,,,
3399,Coin,아이유,2021.03.25,R&B/Soul,119174,5605.0,203548.0,
3400,봄날,방탄소년단,2017.02.13,랩/힙합,542346,30811.0,1669221.0,
3401,처음처럼,엠씨더맥스,2020.03.25,발라드,115269,1323.0,95372.0,
3402,Don`t Start Now,Dua Lipa,2019.11.01,POP,162156,276.0,22756.0,
3403,Gone,로제,2021.03.12,포크/블루스,115001,1996.0,53186.0,
3404,On The Ground,로제,2021.03.12,록/메탈,161890,3898.0,147899.0,
3405,되풀이,임창정,2021.03.09,"발라드, 국내드라마",36519,364.0,24319.0,
3406,비로소 너에게 도착했다,마크툽,2021.03.07,"R&B/Soul, 인디음악",28853,,,
3407,별빛 같은 나의 사랑아,임영웅,2021.03.09,성인가요/트로트,76696,27717.0,423996.0,
3408,안녕,폴킴,2019.08.12,"발라드, 국내드라마",214317,,,
3409,FRIENDS,"릴보이, 원슈타인",2021.02.27,랩/힙합,48966,592.0,15915.0,
3410,우리 왜 헤어져야 해,신예영,2019.11.20,발라드,135726,260.0,50409.0,
3411,좋은 이별이 있을 리가 없잖아,MC몽,2021.03.02,랩/힙합,16475,256.0,15143.0,
3412,서른 밤째,윤하,2021.02.08,발라드,63779,,,
3413,롤린,브레이브걸스,2017.03.07,댄스,298307,2605.0,124299.0,
3414,멜로디,ASH ISLAND,2021.02.25,랩/힙합,145799,,,
3415,Paris In The Rain,Lauv,2018.10.08,POP,294094,,,
3416,LOVE DAY,"양요섭, 정은지",2021.03.05,댄스,119791,,,
3417,소확행,임창정,2020.10.19,발라드,56784,462.0,31672.0,
3418,사랑한단 거짓말은 안 할래,"먼데이 키즈, 최현준",2021.02.21,발라드,12956,104.0,5009.0,
3419,사랑하는 당신께,폴킴,2021.02.25,발라드,38020,325.0,10462.0,
3420,사랑은 지날수록 더욱 선명하게 남아,전상근,2020.06.07,발라드,76043,189.0,27975.0,
3421,마음을 드려요,아이유,2020.02.15,"발라드, 국내드라마",244975,,,
3422,꼬리,선미,2021.02.23,댄스,33637,576.0,88753.0,
3423,Don`t Call Me,샤이니,2021.02.22,댄스,78569,3105.0,60293.0,
3424,Beautiful Beautiful,온앤오프,2021.02.24,댄스,40101,1033.0,14408.0,
3425,오늘도 난 봄을 기다려,케이시,2021.02.18,발라드,30357,131.0,3097.0,
3426,DON`T TOUCH ME,환불원정대,2020.10.10,댄스,157327,2434.0,309263.0,
3427,추억은 만남보다 이별에 남아,정동하,2021.01.31,발라드,101769,288.0,15563.0,
3428,Dance Monkey,Tones And I,2019.08.09,POP,178338,425.0,168162.0,
3429,What Do I Call You,태연,2020.12.15,R&B/Soul,99406,1231.0,14049.0,
3430,Bicycle,청하,2021.02.15,댄스,26059,462.0,43008.0,
3431,밝게 빛나는 별이 되어 비춰줄게,송이한,2020.12.29,R&B/Soul,128831,156.0,18385.0,
3432,PARANOIA,강다니엘,2021.02.16,댄스,16980,4712.0,27499.0,
3433,마리아,화사(Hwa Sa),2020.06.29,댄스,162237,2931.0,558701.0,
3434,너를 만나,폴킴,2018.10.29,발라드,318155,2038.0,308238.0,
3435,다시 만날까 봐,이예준,2021.02.07,발라드,32708,,,
3436,고백,허각,2021.02.04,발라드,47825,,,
3437,마음이 그래,"개코, 권진아",2021.02.04,R&B/Soul,34209,180.0,5609.0,
3438,HERO,임영웅,2022.05.02,발라드,91248,17647.0,144769.0,
3439,Sugar,김우석,2021.02.08,댄스,8762,1084.0,7225.0,
3440,살짝 설렜어,오마이걸,2020.04.27,댄스,193045,6199.0,754204.0,
3441,아로하,조정석,2020.03.27,"발라드, 국내드라마",244547,2172.0,350980.0,
3442,시작,가호,2020.02.01,"록/메탈, 국내드라마",245318,1286.0,317787.0,
3443,술 한잔 해요,"경서, MJ",2021.01.31,발라드,32709,,,
3444,뒤돌아보지 말아요,젝스키스,2021.02.05,발라드,14766,,,
3445,우린 어쩌다 헤어진 걸까,허각,2020.12.28,발라드,50212,110.0,12226.0,
3446,내 손을 잡아,아이유,2011.05.25,"발라드, 국내드라마",207434,4957.0,293104.0,
3447,Love poem,아이유,2019.11.01,록/메탈,341004,,,
3448,오늘도 빛나는 너에게,마크툽,2019.06.09,"R&B/Soul, 인디음악",277515,1111.0,207161.0,
3449,I`m Not Cool,현아,2021.01.28,댄스,43486,750.0,149266.0,
3450,거짓말이라도 해서 널 보고싶어,백지영,2020.07.14,발라드,82840,225.0,45839.0,
3451,마지막 날에,규현,2021.01.26,발라드,16552,601.0,5161.0,
3452,그날에 나는 맘이 편했을까,이예준,2020.12.03,발라드,91320,156.0,18903.0,
3453,Memories,Maroon 5,2019.09.20,POP,202835,717.0,118658.0,
3454,Panorama,IZ*ONE,2020.12.07,댄스,96728,4440.0,152725.0,
3455,작은 것들을 위한 시,방탄소년단,2019.04.12,댄스,441614,13728.0,398384.0,
3456,이 밤을 빌려 말해요,10cm,2021.01.24,발라드,98854,,,
3457,Celebrity,아이유,2021.03.25,댄스,331465,9882.0,362397.0,
3458,"모든 날, 모든 순간",폴킴,2018.03.20,"발라드, 국내드라마",420148,,,
3459,I CAN`T STOP ME,TWICE,2020.10.26,댄스,71548,2230.0,318812.0,
3460,내 얘기 같아,에픽하이,2021.01.18,랩/힙합,16552,175.0,13821.0,
3461,Blueming,아이유,2019.11.18,록/메탈,353454,11149.0,958040.0,
3462,서면역에서,순순희,2020.05.05,"발라드, 인디음악",62949,56.0,18204.0,
3463,Rosario,에픽하이,2021.01.18,랩/힙합,21894,114.0,11885.0,
3464,사실 나는,경서예지,2020.04.12,발라드,99755,304.0,30254.0,
3465,어떻게 지내,오반,2020.03.05,"랩/힙합, 인디음악",197263,544.0,103817.0,
3466,나로 바꾸자,비,2020.12.31,댄스,27870,1471.0,108276.0,
3467,METEOR,창모,2019.11.29,랩/힙합,297091,3785.0,328813.0,
3468,나랑 같이 걸을래,적재,2020.10.23,발라드,142146,,,
3469,뿌리,Khundi Panda,2020.12.05,랩/힙합,66215,,,
3470,화(火花),(여자)아이들,2021.01.11,댄스,91169,2586.0,257176.0,
3471,How You Like That,BLACKPINK,2020.06.26,댄스,201348,3521.0,120918.0,
3472,Dolphin,오마이걸,2020.04.27,댄스,202762,,,
3473,When We Disco,박진영,2020.08.12,댄스,82432,2385.0,832135.0,
3474,에잇,아이유,2020.05.06,록/메탈,391397,13165.0,843992.0,
3475,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU,2019.09.25,발라드,403713,2042.0,250847.0,
3476,내 마음이 움찔했던 순간,규현,2020.08.23,발라드,120927,,,
3477,Achoo,미란이,2020.12.05,랩/힙합,68230,,,
3478,Savage Love,"Jawsh 685, Jason Derulo, BTS",2020.10.02,POP,202954,,,
3479,오래된 노래,스탠딩 에그(Standing Egg),2012.09.04,"인디음악, 포크/블루스",255603,,,
3480,ON AIR,릴보이,2020.12.19,랩/힙합,53456,,,
3481,TOMBOY,(여자)아이들,2022.03.14,록/메탈,235193,3023.0,357005.0,
3482,LOVE DIVE,IVE,2022.04.05,댄스,233744,4629.0,584281.0,
3483,봄여름가을겨울,BIGBANG,2022.04.05,록/메탈,295913,5101.0,239452.0,
3484,우리들의 블루스,임영웅,2022.05.02,발라드,91244,17647.0,144766.0,
