year,week_num,start_date,end_date,rank,music,singer,album
2022,37,2022.09.04,2022.09.10,17,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,38,2022.09.11,2022.09.17,16,Next Level,aespa,Next Level
2022,35,2022.08.21,2022.08.27,20,Savage,aespa,Savage - The 1st Mini Album
2022,33,2022.08.07,2022.08.13,19,strawberry moon,아이유 (IU),strawberry moon
2022,34,2022.08.14,2022.08.20,22,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2
2022,31,2022.07.24,2022.07.30,24,SMILEY (Feat. BIBI),YENA(최예나),SMiLEY
2022,32,2022.07.31,2022.08.06,27,흰눈,먼데이 키즈 (Monday Kiz),흰눈
2022,30,2022.07.17,2022.07.23,33,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Final
2022,29,2022.07.10,2022.07.16,40,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE
2022,28,2022.07.03,2022.07.09,47,Permission to Dance,방탄소년단,Butter / Permission to Dance
2022,05,2022.01.23,2022.01.29,3,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,06,2022.01.30,2022.02.05,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,03,2022.01.09,2022.01.15,5,ELEVEN,IVE (아이브),ELEVEN
2022,04,2022.01.16,2022.01.22,4,Step Back,GOT the beat,Step Back
2022,02,2022.01.02,2022.01.08,7,호랑수월가,탑현,호랑수월가
2022,43,2022.10.16,2022.10.22,9,Dreams Come True,aespa,Dreams Come True - SM STATION
2022,01,2021.12.26,2022.01.01,8,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,42,2022.10.09,2022.10.15,11,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,40,2022.09.25,2022.10.01,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,41,2022.10.02,2022.10.08,12,겨울잠,아이유 (IU),조각집
2022,39,2022.09.18,2022.09.24,15,Stay,"The Kid LAROI, Justin Bieber",Stay
2022,36,2022.08.28,2022.09.03,14,신호등,이무진,신호등
