Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
190,16,"

Bad
Christopher | Bad","2,123,297","Parlophone Denmark
Warner Music",,
191,16,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,121,095","EDAM엔터테인먼트
Kakao Entertainment",,
192,21,"

Y (Please Tell Me Why)
프리스타일 (Free Style) | 3집 Freestyle 3","2,113,577","NHN벅스
NHN벅스",,
193,38,"

Favorite (Vampire)
NCT 127 | Favorite - The 3rd Album Repackage","2,108,046","SM Entertainment
Dreamus",,
194,15,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","2,096,533","TOON STUDIO, 느을
Kakao Entertainment",,
195,6,"

주저하는 연인들을 위해
잔나비 | 전설","2,068,791","페포니 뮤직
Kakao Entertainment",,
196,12,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,065,067","Aftermath Entertainment/Atlantic
Warner Music",,
197,19,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","2,059,226","로맨틱팩토리
Kakao Entertainment",,
198,6,"

How You Like That
BLACKPINK | How You Like That","2,033,972","YG Entertainment
YG PLUS",,
199,19,"

CREDIT (Feat. 염따, 기리보이, Zion.T)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","2,033,848","Stone Music Entertainment
지니뮤직",,
200,new,"

여자의 마음 (La Donna Mobile)
김호중 | The Classic Album","2,027,661","Warner Music
Warner Music",,
"
",,,,,,
