year,week_num,start_date,end_date,rank,music,singer,album
2021,10,2021.02.28,2021.03.06,57,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1
2021,09,2021.02.21,2021.02.27,64,METEOR,창모 (CHANGMO),Boyhood
2021,08,2021.02.14,2021.02.20,70,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고
2021,07,2021.02.07,2021.02.13,77,어떻게 지내,오반 (OVAN),어떻게 지내
2021,06,2021.01.31,2021.02.06,84,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
2021,05,2021.01.24,2021.01.30,91,Ready to love,세븐틴,8th Mini Album `Your Choice`
2021,04,2021.01.17,2021.01.23,98,함께 했는데 이별은 나 혼자인 거야,소정,함께 했는데 이별은 나 혼자인 거야
2021,25,2021.06.13,2021.06.19,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1
2021,27,2021.06.27,2021.07.03,11,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`
2021,26,2021.06.20,2021.06.26,14,ASAP,STAYC(스테이씨),STAYDOM
2021,24,2021.06.06,2021.06.12,17,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,23,2021.05.30,2021.06.05,20,Celebrity,아이유 (IU),Celebrity
2021,22,2021.05.23,2021.05.29,22,상상더하기,라붐 (LABOUM),Fresh Adventure
2021,21,2021.05.16,2021.05.22,24,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix
2021,20,2021.05.09,2021.05.15,27,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2
2021,19,2021.05.02,2021.05.08,29,마.피.아. In the morning,ITZY (있지),GUESS WHO
2021,18,2021.04.25,2021.05.01,31,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게
2021,12,2021.03.14,2021.03.20,45,추적이는 여름 비가 되어,장범준,장범준 싱글
2021,17,2021.04.18,2021.04.24,34,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST"
2021,14,2021.03.28,2021.04.03,38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,16,2021.04.11,2021.04.17,38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,15,2021.04.04,2021.04.10,40,Coin,아이유 (IU),5th Album `LILAC`
2021,13,2021.03.21,2021.03.27,47,Off My Face,Justin Bieber,Justice
2021,11,2021.03.07,2021.03.13,53,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2021,10,2021.02.28,2021.03.06,58,Life Goes On,방탄소년단,BE
2021,09,2021.02.21,2021.02.27,65,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2021,08,2021.02.14,2021.02.20,71,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2021,07,2021.02.07,2021.02.13,78,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
2021,06,2021.01.31,2021.02.06,85,Bad Habits,Ed Sheeran,Bad Habits
2021,05,2021.01.24,2021.01.30,92,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2021,04,2021.01.17,2021.01.23,99,우린 어쩌다 헤어진 걸까,허각,Hello
2021,25,2021.06.13,2021.06.19,16,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,27,2021.06.27,2021.07.03,12,신호등,이무진,신호등
2021,26,2021.06.20,2021.06.26,15,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1
2021,24,2021.06.06,2021.06.12,18,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride
2021,23,2021.05.30,2021.06.05,21,하루만 더,빅마마 (BigMama),하루만 더
2021,22,2021.05.23,2021.05.29,23,Timeless,SG 워너비,SG Wanna Be+
2021,21,2021.05.16,2021.05.22,25,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2021,20,2021.05.09,2021.05.15,28,라라라,SG 워너비,My Friend
2021,19,2021.05.02,2021.05.08,30,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래
2021,18,2021.04.25,2021.05.01,32,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,12,2021.03.14,2021.03.20,46,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
2021,17,2021.04.18,2021.04.24,35,Lovesick Girls,BLACKPINK,THE ALBUM
2021,14,2021.03.28,2021.04.03,39,해야 해,2PM,MUST
2021,16,2021.04.11,2021.04.17,39,해야 해,2PM,MUST
