album,end_date,music,rank,singer,start_date,week_num,year
XOXO (Kiss & Hug) Repackage,2013.10.05,으르렁 (Growl),81,EXO,2013.09.29,40,2013
버스커버스커 2집,2013.10.12,처음엔 사랑이란게,80,버스커 버스커 (Busker Busker),2013.10.06,41,2013
(03),2013.10.19,우울,78,어반 자카파 (Urban Zakapa),2013.10.13,42,2013
1st 미니앨범,2013.10.26,이별 10분 전,77,정준영,2013.10.20,43,2013
황금무지개 OST Part 1,2013.11.02,달이 웁니다,75,울랄라세션,2013.10.27,44,2013
NOCTURNE,2013.11.09,그냥 있어줘,73,2am,2013.11.03,45,2013
(03),2013.11.16,Like Love,72,어반 자카파 (Urban Zakapa),2013.11.10,46,2013
나란놈이란,2013.11.23,나란놈이란,70,임창정,2013.11.17,47,2013
THE MOOD,2013.11.30,미치도록,69,FTISLAND (FT 아일랜드),2013.11.24,48,2013
고독의 의미,2013.12.07,비포 선라이즈,67,"이적, 정인",2013.12.01,49,2013
불후의 명곡2 – 전설을 노래하다 (박상민편),2013.12.14,해바라기,9,이해리,2013.12.08,50,2013
"Dali, Van, Picasso",2013.12.28,"Dali, Van, Picasso",1,빈지노 (Beenzino),2013.12.22,52,2013
영화처럼,2013.07.27,영화처럼,100,"40 (포티), 임정희",2013.07.21,30,2013
Wish me a merry Christmas,2013.08.03,Wish me a merry Christmas (누군가 필요해 Part 2),97,라디 (Ra. D),2013.07.28,31,2013
어디서 잤어,2013.08.10,"어디서 잤어 (Feat. 버벌진트, 스윙스)",95,산이 (San E),2013.08.04,32,2013
나란놈이란,2013.08.17,나란놈이란,94,임창정,2013.08.11,33,2013
LOVE & HATE,2013.08.24,스토커 (Stalker) (Feat. 매드클라운),92,효린,2013.08.18,34,2013
안아줘요,2013.08.31,안아줘요,90,코요태(KYT),2013.08.25,35,2013
슬픈 눈사람,2013.09.07,슬픈 눈사람,89,이보람,2013.09.01,36,2013
VOODOO,2013.09.14,저주인형,87,빅스 (VIXX),2013.09.08,37,2013
A Winter Love Song,2013.09.21,A Winter Love Song,86,크루셜 스타 (Crucial Star),2013.09.15,38,2013
너의 목소리가 들려,2013.09.28,너의 목소리가 들려,84,손승연,2013.09.22,39,2013
상속자들 OST Part 6,2013.10.05,또 운다,82,문명진,2013.09.29,40,2013
CS Numbers Vol.3,2013.10.12,눈물방울,81,김그림,2013.10.06,41,2013
미스터 (Mr.),2013.10.19,미스터리 (Feat. San E),79,박지윤,2013.10.13,42,2013
밤이 오는 거리,2013.10.26,밤이 오는 거리 (Feat. 다이나믹 듀오),78,노을,2013.10.20,43,2013
상속자들 OST Part 3,2013.11.02,Moment,76,창민 (2am),2013.10.27,44,2013
미러볼,2013.11.09,돌아버려,74,자이언티(Zion.T),2013.11.03,45,2013
응답하라 1994 OST Part 3,2013.11.16,그대와 함께,73,비원에이포 (B1A4),2013.11.10,46,2013
Thank Your Soul,2013.11.23,Philly Love Song,71,브라운 아이드 소울 (Brown Eyed Soul),2013.11.17,47,2013
Glue,2013.11.30,글루 (Glue),70,나인 뮤지스 (Nine Muses),2013.11.24,48,2013
Romantic J,2013.12.07,사랑이 내려,68,"이종현, 주니엘 (JUNIEL)",2013.12.01,49,2013
이별남녀,2013.12.14,이별남녀,10,"서인국, 지아 (Zia)",2013.12.08,50,2013
Jelly Christmas 2013,2013.12.28,겨울 고백,2,"성시경, 박효신, 서인국, 빅스 (VIXX), 여동생",2013.12.22,52,2013
Jelly Christmas 2013,2013.12.21,겨울 고백,1,"성시경, 박효신, 서인국, 빅스 (VIXX), 여동생",2013.12.15,51,2013
1st 미니앨범,2013.08.03,이별 10분 전,98,정준영,2013.07.28,31,2013
"Hitman Project : A Tribute To The Hitman, David Foster",2013.08.10,Mornin` (일요일아침) (Feat. 팬텀),96,지나(G.NA),2013.08.04,32,2013
Solista Part 2,2013.08.17,끝사랑,95,김범수,2013.08.11,33,2013
XOXO (Kiss & Hug) Repackage,2013.08.24,으르렁 (Growl),93,EXO,2013.08.18,34,2013
(03),2013.08.31,어떤 하루,91,어반 자카파 (Urban Zakapa),2013.08.25,35,2013
나란놈이란,2013.09.07,나란놈이란,90,임창정,2013.09.01,36,2013
Will In Fall,2013.09.14,촌스럽게 왜 이래 (You Don`t Know Love),88,케이윌 (K.will),2013.09.08,37,2013
Flower,2013.09.21,Slow,87,용준형,2013.09.15,38,2013
착해 빠졌어 (Stupid In Love),2013.09.28,착해 빠졌어 (Stupid In Love),85,"소유 (SOYOU), 매드 클라운 (Mad Clown)",2013.09.22,39,2013
무한도전 자유로 가요제,2013.10.05,해볼라고,83,형용돈죵 (정형돈 & G-DRAGON),2013.09.29,40,2013
`Not` Based On The True Story,2013.10.12,전 여자친구에게 (Feat. 선우정아),82,산이 (San E),2013.10.06,41,2013
어디서 잤어,2013.10.19,"어디서 잤어 (Feat. 버벌진트, 스윙스)",80,산이 (San E),2013.10.13,42,2013
Flower,2013.10.26,Anything (Feat. 지나),79,용준형,2013.10.20,43,2013
The Fox,2013.11.02,The Fox,77,Ylvis,2013.10.27,44,2013
Modern Times,2013.11.09,분홍신,75,아이유 (IU),2013.11.03,45,2013
미스터 (Mr.),2013.11.16,미스터리 (Feat. San E),74,박지윤,2013.11.10,46,2013
LOVE & HATE,2013.11.23,스토커 (Stalker) (Feat. 매드클라운),72,효린,2013.11.17,47,2013
Lonely Christmas,2013.11.30,Lonely Christmas,71,투빅 (2BiC),2013.11.24,48,2013
VOODOO,2013.12.07,저주인형,69,빅스 (VIXX),2013.12.01,49,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.14,The Star,11,EXO,2013.12.08,50,2013
가슴 시린 이야기,2013.12.28,가슴 시린 이야기 (Feat. 용준형),3,휘성,2013.12.22,52,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.21,첫 눈,2,EXO,2013.12.15,51,2013
빠스껫볼 OST Part 4,2013.08.03,나는 늘 그대가 보고싶다,99,나비 (Navi),2013.07.28,31,2013
NOCTURNE,2013.08.10,후회할거야,97,2am,2013.08.04,32,2013
"Hitman Project : A Tribute To The Hitman, David Foster",2013.08.17,Mornin` (일요일아침) (Feat. 팬텀),96,지나(G.NA),2013.08.11,33,2013
이 겨울이 가도,2013.08.24,이 겨울이 가도,94,코요태(KYT),2013.08.18,34,2013
크리스마스 노래,2013.08.31,크리스마스 노래,92,큐브 아티스트,2013.08.25,35,2013
(03),2013.09.07,어떤 하루,91,어반 자카파 (Urban Zakapa),2013.09.01,36,2013
스윗 소로우 겨울 프로젝트 싱글 `몇번이고`,2013.09.14,몇번이고 (Feat. 박지윤),89,스윗소로우(Sweet Sorrow),2013.09.08,37,2013
Will In Fall,2013.09.21,촌스럽게 왜 이래 (You Don`t Know Love),88,케이윌 (K.will),2013.09.15,38,2013
응답하라 1994 OST Part 1,2013.09.28,서울 이곳은,86,로이킴,2013.09.22,39,2013
Love.. Love..? Love..!,2013.10.05,일년이면,84,휘성,2013.09.29,40,2013
무한도전 자유로 가요제,2013.10.12,해볼라고,83,형용돈죵 (정형돈 & G-DRAGON),2013.10.06,41,2013
쿠데타 (COUP D`ETAT),2013.10.19,삐딱하게 (Crooked),81,G-Dragon,2013.10.13,42,2013
어디서 잤어,2013.10.26,"어디서 잤어 (Feat. 버벌진트, 스윙스)",80,산이 (San E),2013.10.20,43,2013
2013 월간 윤종신 Repair 12월호,2013.11.02,오래전 그날,78,"윤종신, 이적",2013.10.27,44,2013
It`s Real,2013.11.09,다시 만난 날,76,휘성,2013.11.03,45,2013
Modern Times,2013.11.16,분홍신,75,아이유 (IU),2013.11.10,46,2013
Real,2013.11.23,미리 메리 크리스마스 (Feat. 천둥),73,아이유 (IU),2013.11.17,47,2013
LOVE & HATE,2013.11.30,스토커 (Stalker) (Feat. 매드클라운),72,효린,2013.11.24,48,2013
Flower,2013.12.07,카페인 (Piano Ver.) (Feat. 양요섭),70,용준형,2013.12.01,49,2013
LOVE & HATE,2013.12.14,너 밖에 몰라 (One Way Love),12,효린,2013.12.08,50,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.28,12월의 기적 (Miracles in December),4,EXO,2013.12.22,52,2013
가슴 시린 이야기,2013.12.21,가슴 시린 이야기 (Feat. 용준형),3,휘성,2013.12.15,51,2013
버스커버스커 2집,2013.08.03,처음엔 사랑이란게,100,버스커 버스커 (Busker Busker),2013.07.28,31,2013
1st 미니앨범,2013.08.10,이별 10분 전,98,정준영,2013.08.04,32,2013
NOCTURNE,2013.08.17,후회할거야,97,2am,2013.08.11,33,2013
Solista Part 2,2013.08.24,끝사랑,95,김범수,2013.08.18,34,2013
XOXO (Kiss & Hug) Repackage,2013.08.31,으르렁 (Growl),93,EXO,2013.08.25,35,2013
크리스마스 노래,2013.09.07,크리스마스 노래,92,큐브 아티스트,2013.09.01,36,2013
나란놈이란,2013.09.14,나란놈이란,90,임창정,2013.09.08,37,2013
스윗 소로우 겨울 프로젝트 싱글 `몇번이고`,2013.09.21,몇번이고 (Feat. 박지윤),89,스윗소로우(Sweet Sorrow),2013.09.15,38,2013
Flower,2013.09.28,Slow,87,용준형,2013.09.22,39,2013
착해 빠졌어 (Stupid In Love),2013.10.05,착해 빠졌어 (Stupid In Love),85,"소유 (SOYOU), 매드 클라운 (Mad Clown)",2013.09.29,40,2013
Love.. Love..? Love..!,2013.10.12,일년이면,84,휘성,2013.10.06,41,2013
`Not` Based On The True Story,2013.10.19,전 여자친구에게 (Feat. 선우정아),82,산이 (San E),2013.10.13,42,2013
쿠데타 (COUP D`ETAT),2013.10.26,삐딱하게 (Crooked),81,G-Dragon,2013.10.20,43,2013
Flower,2013.11.02,Anything (Feat. 지나),79,용준형,2013.10.27,44,2013
The Fox,2013.11.09,The Fox,77,Ylvis,2013.11.03,45,2013
It`s Real,2013.11.16,다시 만난 날,76,휘성,2013.11.10,46,2013
미스터 (Mr.),2013.11.23,미스터리 (Feat. San E),74,박지윤,2013.11.17,47,2013
Real,2013.11.30,미리 메리 크리스마스 (Feat. 천둥),73,아이유 (IU),2013.11.24,48,2013
Lonely Christmas,2013.12.07,Lonely Christmas,71,투빅 (2BiC),2013.12.01,49,2013
Subsonic,2013.12.14,없어 (Feat. 이루펀트),13,윤하,2013.12.08,50,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.28,Christmas Day,5,EXO,2013.12.22,52,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.21,12월의 기적 (Miracles in December),4,EXO,2013.12.15,51,2013
빠스껫볼 OST Part 4,2013.08.10,나는 늘 그대가 보고싶다,99,나비 (Navi),2013.08.04,32,2013
1st 미니앨범,2013.08.17,이별 10분 전,98,정준영,2013.08.11,33,2013
"Hitman Project : A Tribute To The Hitman, David Foster",2013.08.24,Mornin` (일요일아침) (Feat. 팬텀),96,지나(G.NA),2013.08.18,34,2013
이 겨울이 가도,2013.08.31,이 겨울이 가도,94,코요태(KYT),2013.08.25,35,2013
XOXO (Kiss & Hug) Repackage,2013.09.07,으르렁 (Growl),93,EXO,2013.09.01,36,2013
(03),2013.09.14,어떤 하루,91,어반 자카파 (Urban Zakapa),2013.09.08,37,2013
나란놈이란,2013.09.21,나란놈이란,90,임창정,2013.09.15,38,2013
Will In Fall,2013.09.28,촌스럽게 왜 이래 (You Don`t Know Love),88,케이윌 (K.will),2013.09.22,39,2013
응답하라 1994 OST Part 1,2013.10.05,서울 이곳은,86,로이킴,2013.09.29,40,2013
착해 빠졌어 (Stupid In Love),2013.10.12,착해 빠졌어 (Stupid In Love),85,"소유 (SOYOU), 매드 클라운 (Mad Clown)",2013.10.06,41,2013
무한도전 자유로 가요제,2013.10.19,해볼라고,83,형용돈죵 (정형돈 & G-DRAGON),2013.10.13,42,2013
`Not` Based On The True Story,2013.10.26,전 여자친구에게 (Feat. 선우정아),82,산이 (San E),2013.10.20,43,2013
어디서 잤어,2013.11.02,"어디서 잤어 (Feat. 버벌진트, 스윙스)",80,산이 (San E),2013.10.27,44,2013
2013 월간 윤종신 Repair 12월호,2013.11.09,오래전 그날,78,"윤종신, 이적",2013.11.03,45,2013
The Fox,2013.11.16,The Fox,77,Ylvis,2013.11.10,46,2013
Modern Times,2013.11.23,분홍신,75,아이유 (IU),2013.11.17,47,2013
미스터 (Mr.),2013.11.30,미스터리 (Feat. San E),74,박지윤,2013.11.24,48,2013
LOVE & HATE,2013.12.07,스토커 (Stalker) (Feat. 매드클라운),72,효린,2013.12.01,49,2013
그리워해요,2013.12.14,그리워해요,14,2NE1 (투애니 원),2013.12.08,50,2013
이별남녀,2013.12.28,이별남녀,6,"서인국, 지아 (Zia)",2013.12.22,52,2013
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2013.12.21,Christmas Day,5,EXO,2013.12.15,51,2013
버스커버스커 2집,2013.08.10,처음엔 사랑이란게,100,버스커 버스커 (Busker Busker),2013.08.04,32,2013
빠스껫볼 OST Part 4,2013.08.17,나는 늘 그대가 보고싶다,99,나비 (Navi),2013.08.11,33,2013
NOCTURNE,2013.08.24,후회할거야,97,2am,2013.08.18,34,2013
Solista Part 2,2013.08.31,끝사랑,95,김범수,2013.08.25,35,2013
이 겨울이 가도,2013.09.07,이 겨울이 가도,94,코요태(KYT),2013.09.01,36,2013
크리스마스 노래,2013.09.14,크리스마스 노래,92,큐브 아티스트,2013.09.08,37,2013
(03),2013.09.21,어떤 하루,91,어반 자카파 (Urban Zakapa),2013.09.15,38,2013
스윗 소로우 겨울 프로젝트 싱글 `몇번이고`,2013.09.28,몇번이고 (Feat. 박지윤),89,스윗소로우(Sweet Sorrow),2013.09.22,39,2013
Flower,2013.10.05,Slow,87,용준형,2013.09.29,40,2013
응답하라 1994 OST Part 1,2013.10.12,서울 이곳은,86,로이킴,2013.10.06,41,2013
Love.. Love..? Love..!,2013.10.19,일년이면,84,휘성,2013.10.13,42,2013
무한도전 자유로 가요제,2013.10.26,해볼라고,83,형용돈죵 (정형돈 & G-DRAGON),2013.10.20,43,2013
쿠데타 (COUP D`ETAT),2013.11.02,삐딱하게 (Crooked),81,G-Dragon,2013.10.27,44,2013
Flower,2013.11.09,Anything (Feat. 지나),79,용준형,2013.11.03,45,2013
2013 월간 윤종신 Repair 12월호,2013.11.16,오래전 그날,78,"윤종신, 이적",2013.11.10,46,2013
It`s Real,2013.11.23,다시 만난 날,76,휘성,2013.11.17,47,2013
Modern Times,2013.11.30,분홍신,75,아이유 (IU),2013.11.24,48,2013
Real,2013.12.07,미리 메리 크리스마스 (Feat. 천둥),73,아이유 (IU),2013.12.01,49,2013
Gift From Secret,2013.12.14,I Do I Do,15,시크릿 (Secret),2013.12.08,50,2013
Special Love,2013.12.28,Special Love,7,"휘성, 거미",2013.12.22,52,2013
이별남녀,2013.12.21,이별남녀,6,"서인국, 지아 (Zia)",2013.12.15,51,2013
버스커버스커 2집,2013.08.17,처음엔 사랑이란게,100,버스커 버스커 (Busker Busker),2013.08.11,33,2013
1st 미니앨범,2013.08.24,이별 10분 전,98,정준영,2013.08.18,34,2013
"Hitman Project : A Tribute To The Hitman, David Foster",2013.08.31,Mornin` (일요일아침) (Feat. 팬텀),96,지나(G.NA),2013.08.25,35,2013
Solista Part 2,2013.09.07,끝사랑,95,김범수,2013.09.01,36,2013
XOXO (Kiss & Hug) Repackage,2013.09.14,으르렁 (Growl),93,EXO,2013.09.08,37,2013
크리스마스 노래,2013.09.21,크리스마스 노래,92,큐브 아티스트,2013.09.15,38,2013
나란놈이란,2013.09.28,나란놈이란,90,임창정,2013.09.22,39,2013
Will In Fall,2013.10.05,촌스럽게 왜 이래 (You Don`t Know Love),88,케이윌 (K.will),2013.09.29,40,2013
Flower,2013.10.12,Slow,87,용준형,2013.10.06,41,2013
착해 빠졌어 (Stupid In Love),2013.10.19,착해 빠졌어 (Stupid In Love),85,"소유 (SOYOU), 매드 클라운 (Mad Clown)",2013.10.13,42,2013
Love.. Love..? Love..!,2013.10.26,일년이면,84,휘성,2013.10.20,43,2013
`Not` Based On The True Story,2013.11.02,전 여자친구에게 (Feat. 선우정아),82,산이 (San E),2013.10.27,44,2013
어디서 잤어,2013.11.09,"어디서 잤어 (Feat. 버벌진트, 스윙스)",80,산이 (San E),2013.11.03,45,2013
Flower,2013.11.16,Anything (Feat. 지나),79,용준형,2013.11.10,46,2013
The Fox,2013.11.23,The Fox,77,Ylvis,2013.11.17,47,2013
It`s Real,2013.11.30,다시 만난 날,76,휘성,2013.11.24,48,2013
미스터 (Mr.),2013.12.07,미스터리 (Feat. San E),74,박지윤,2013.12.01,49,2013
응답하라1994 OST Part 5,2013.12.14,행복한 나를,16,김예림 (투개월),2013.12.08,50,2013
RealSlow Is Back,2013.12.28,결혼까지 생각했어,8,휘성,2013.12.22,52,2013
Special Love,2013.12.21,Special Love,7,"휘성, 거미",2013.12.15,51,2013
The 4th Mini Album “Mr.Mr.”,2014.03.08,Mr.Mr.,1,소녀시대,2014.03.02,10,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.08,Come Back Home,2,2NE1 (투애니 원),2014.03.02,10,2014
Can`t Stop,2014.03.08,Can’t Stop,3,씨엔블루 (CNBLUE),2014.03.02,10,2014
썸,2014.03.08,썸 (Feat. 릴보이 Of 긱스),4,"소유 (SOYOU), 정기고",2014.03.02,10,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.15,Come Back Home,1,2NE1 (투애니 원),2014.03.09,11,2014
Can`t Stop,2014.03.08,Can’t Stop,5,씨엔블루 (CNBLUE),2014.03.02,10,2014
썸,2014.03.15,썸 (Feat. 릴보이 Of 긱스),2,"소유 (SOYOU), 정기고",2014.03.09,11,2014
Full Moon,2014.03.08,보름달 (Feat. Lena),6,선미,2014.03.02,10,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.15,너 아님 안돼,3,2NE1 (투애니 원),2014.03.09,11,2014
Le Grand Bleu,2014.03.08,보고 싶어...운다,7,린 (LYn),2014.03.02,10,2014
The 4th Mini Album “Mr.Mr.”,2014.03.15,Mr.Mr.,4,소녀시대,2014.03.09,11,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.22,Come Back Home,1,2NE1 (투애니 원),2014.03.16,12,2014
Full Moon,2014.03.08,보름달 (Feat. Lena),8,선미,2014.03.02,10,2014
Can`t Stop,2014.03.15,Can’t Stop,5,씨엔블루 (CNBLUE),2014.03.09,11,2014
썸,2014.03.22,썸 (Feat. 릴보이 Of 긱스),2,"소유 (SOYOU), 정기고",2014.03.16,12,2014
1st Mini Album,2014.03.08,Delicious,9,투하트 (우현&키),2014.03.02,10,2014
THE THIRD SINGLE CATALLENA,2014.03.15,까탈레나 (Catallena),6,오렌지 캬라멜 (Orange Caramel),2014.03.09,11,2014
Le Grand Bleu,2014.03.22,보고 싶어...운다,3,린 (LYn),2014.03.16,12,2014
쓰리데이즈 OST Part 3,2014.03.08,"널 사랑한다, 지운다, 또 운다",10,신용재,2014.03.02,10,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.15,너 아님 안돼,7,2NE1 (투애니 원),2014.03.09,11,2014
The 4th Mini Album “Mr.Mr.”,2014.03.22,Mr.Mr.,4,소녀시대,2014.03.16,12,2014
4minute World,2014.03.29,오늘 뭐해,1,포미닛 (4minute),2014.03.23,13,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.08,너 아님 안돼,11,2NE1 (투애니 원),2014.03.02,10,2014
버스커 버스커 1집,2014.03.15,벚꽃 엔딩,8,버스커 버스커 (Busker Busker),2014.03.09,11,2014
썸,2014.03.22,썸 (Feat. 릴보이 Of 긱스),5,"소유 (SOYOU), 정기고",2014.03.16,12,2014
흔한 노래... 흔한 멜로디...,2014.03.29,흔한 노래,2,임창정,2014.03.23,13,2014
쓰리데이즈 OST Part 3,2014.03.08,"널 사랑한다, 지운다, 또 운다",12,신용재,2014.03.02,10,2014
Can`t Stop,2014.03.15,Can’t Stop,9,씨엔블루 (CNBLUE),2014.03.09,11,2014
THE THIRD SINGLE CATALLENA,2014.03.22,까탈레나 (Catallena),6,오렌지 캬라멜 (Orange Caramel),2014.03.16,12,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.29,Come Back Home,3,2NE1 (투애니 원),2014.03.23,13,2014
그런 남자,2014.04.05,그런 남자,1,브로(Bro),2014.03.30,14,2014
버스커 버스커 1집,2014.03.08,벚꽃 엔딩,13,버스커 버스커 (Busker Busker),2014.03.02,10,2014
4minute World,2014.03.15,오늘 뭐해,10,포미닛 (4minute),2014.03.09,11,2014
감아,2014.03.22,감아 (Feat. Crush),7,로꼬 (LOCO),2014.03.16,12,2014
(SERENDIPITY) 30주년 기념앨범,2014.03.29,그 중에 그대를 만나,4,이선희,2014.03.23,13,2014
야생화,2014.04.05,야생화,2,박효신,2014.03.30,14,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.08,살아 봤으면 해,14,2NE1 (투애니 원),2014.03.02,10,2014
The 4th Mini Album “Mr.Mr.”,2014.03.15,Mr.Mr.,11,소녀시대,2014.03.09,11,2014
썸,2014.03.22,썸 (Feat. 릴보이 Of 긱스),8,"소유 (SOYOU), 정기고",2014.03.16,12,2014
뜨래요,2014.03.29,뜨래요 (Feat. 앙리 Of 3B),5,배치기,2014.03.23,13,2014
흔한 노래... 흔한 멜로디...,2014.04.05,흔한 노래,3,임창정,2014.03.30,14,2014
Can`t Stop,2014.03.08,Can’t Stop,15,씨엔블루 (CNBLUE),2014.03.02,10,2014
THE SILVER LINING,2014.03.15,고마워 내사랑,12,홍대광,2014.03.09,11,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.22,Come Back Home,9,2NE1 (투애니 원),2014.03.16,12,2014
THE THIRD SINGLE CATALLENA,2014.03.29,까탈레나 (Catallena),6,오렌지 캬라멜 (Orange Caramel),2014.03.23,13,2014
(SERENDIPITY) 30주년 기념앨범,2014.04.05,그 중에 그대를 만나,4,이선희,2014.03.30,14,2014
야생화,2014.04.12,야생화,1,박효신,2014.04.06,15,2014
靈感 (영감),2014.03.08,사이드미러걸 (Feat. 산체스 of 팬텀),16,루이,2014.03.02,10,2014
2NE1 NEW ALBUM `CRUSH`,2014.03.15,Come Back Home,13,2NE1 (투애니 원),2014.03.09,11,2014
어이 (Uh-ee),2014.03.22,어이 (Uh-ee),10,크레용팝 (Crayon Pop),2014.03.16,12,2014
흔한 노래... 흔한 멜로디...,2014.03.29,흔한 노래,7,임창정,2014.03.23,13,2014
그런 남자,2014.04.05,그런 남자,5,브로(Bro),2014.03.30,14,2014
Pink Blossom,2014.04.12,Mr. Chu (On Stage),2,에이핑크 (Apink),2014.04.06,15,2014
The Way 2..,2014.03.08,야시시,17,NS Yoon-G,2014.03.02,10,2014
감아,2014.03.15,감아 (Feat. Crush),14,로꼬 (LOCO),2014.03.09,11,2014
썸,2014.03.22,썸 (Feat. 릴보이 Of 긱스),11,"소유 (SOYOU), 정기고",2014.03.16,12,2014
가끔,2014.03.29,가끔,8,크러쉬 (CRUSH),2014.03.23,13,2014
THE THIRD SINGLE CATALLENA,2014.04.05,까탈레나 (Catallena),6,오렌지 캬라멜 (Orange Caramel),2014.03.30,14,2014
(SERENDIPITY) 30주년 기념앨범,2014.04.12,그 중에 그대를 만나,3,이선희,2014.04.06,15,2014
살만해졌어,2014.03.08,살만해졌어,18,손승연,2014.03.02,10,2014
버스커 버스커 1집,2014.03.15,벚꽃 엔딩,15,버스커 버스커 (Busker Busker),2014.03.09,11,2014
4minute World,2014.03.22,오늘 뭐해,12,포미닛 (4minute),2014.03.16,12,2014
뜨래요,2014.03.29,뜨래요 (Feat. 앙리 Of 3B),9,배치기,2014.03.23,13,2014
흔한 노래... 흔한 멜로디...,2014.04.05,흔한 노래,7,임창정,2014.03.30,14,2014
표독,2014.04.12,견딜만해 (Feat. 효린),4,매드 클라운 (Mad Clown),2014.04.06,15,2014
PLAY,2014.04.19,200%,1,AKMU (악뮤),2014.04.13,16,2014
THE THIRD SINGLE CATALLENA,2014.03.08,까탈레나 (Catallena),19,오렌지 캬라멜 (Orange Caramel),2014.03.02,10,2014
PLAY,2014.03.15,길이나,16,AKMU (악뮤),2014.03.09,11,2014
(SERENDIPITY) 30주년 기념앨범,2014.03.22,그 중에 그대를 만나,13,이선희,2014.03.16,12,2014
PLAY,2014.03.29,지하철에서,10,AKMU (악뮤),2014.03.23,13,2014
야생화,2014.04.05,야생화,8,박효신,2014.03.30,14,2014
PLAY,2014.04.12,얼음들,5,AKMU (악뮤),2014.04.06,15,2014
봄 사랑 벚꽃 말고,2014.04.19,봄 사랑 벚꽃 말고,2,"HIGH4, 아이유 (IU)",2014.04.13,16,2014
흔한 노래... 흔한 멜로디...,2014.03.08,흔한 노래,20,임창정,2014.03.02,10,2014
PLAY,2014.03.15,소재,17,AKMU (악뮤),2014.03.09,11,2014
PLAY,2014.03.22,Galaxy,14,AKMU (악뮤),2014.03.16,12,2014
PLAY,2014.03.29,작은별,11,AKMU (악뮤),2014.03.23,13,2014
PLAY,2014.04.05,인공잔디,9,AKMU (악뮤),2014.03.30,14,2014
표독,2014.04.12,견딜만해 (Feat. 효린),6,매드 클라운 (Mad Clown),2014.04.06,15,2014
불후의 명곡 - 전설을 노래하다 (이선희 2편),2014.04.19,인연,3,"윤민수, 신용재",2014.04.13,16,2014
티가 나나봐,2014.04.26,티가 나나봐,1,"15& (박지민, 백예린)",2014.04.20,17,2014
너 사용법,2014.03.08,밀당의 고수,21,에디킴,2014.03.02,10,2014
뜨래요,2014.03.15,뜨래요 (Feat. 앙리 Of 3B),18,배치기,2014.03.09,11,2014
썸,2014.03.22,썸 (Feat. 릴보이 Of 긱스),15,"소유 (SOYOU), 정기고",2014.03.16,12,2014
(SERENDIPITY) 30주년 기념앨범,2014.03.29,그 중에 그대를 만나,12,이선희,2014.03.23,13,2014
표독,2014.04.05,견딜만해 (Feat. 효린),10,매드 클라운 (Mad Clown),2014.03.30,14,2014
불후의 명곡 - 전설을 노래하다 (이선희 2편),2014.04.12,인연,7,"윤민수, 신용재",2014.04.06,15,2014
Spring Awakening,2014.04.19,다만 그대를,4,박시환,2014.04.13,16,2014
PLAY,2014.04.26,200%,2,AKMU (악뮤),2014.04.20,17,2014
다음날,2014.03.08,다음날,22,주니엘 (JUNIEL),2014.03.02,10,2014
PLAY,2014.03.15,작은별,19,AKMU (악뮤),2014.03.09,11,2014
PLAY,2014.03.22,지하철에서,16,AKMU (악뮤),2014.03.16,12,2014
PLAY,2014.03.29,인공잔디,13,AKMU (악뮤),2014.03.23,13,2014
너 사용법,2014.04.05,너 사용법,11,에디킴,2014.03.30,14,2014
PLAY,2014.04.12,얼음들,8,AKMU (악뮤),2014.04.06,15,2014
PLAY,2014.04.19,Give Love,5,AKMU (악뮤),2014.04.13,16,2014
봄 사랑 벚꽃 말고,2014.04.26,봄 사랑 벚꽃 말고,3,"HIGH4, 아이유 (IU)",2014.04.20,17,2014
SOUL MATE (소울메이트),2014.03.08,요즘 바쁜가봐,23,투빅 (2BiC),2014.03.02,10,2014
흔한 노래... 흔한 멜로디...,2014.03.15,흔한 노래,20,임창정,2014.03.09,11,2014
그런 남자,2014.03.22,그런 남자,17,브로(Bro),2014.03.16,12,2014
THE THIRD SINGLE CATALLENA,2014.03.29,까탈레나 (Catallena),14,오렌지 캬라멜 (Orange Caramel),2014.03.23,13,2014
(SERENDIPITY) 30주년 기념앨범,2014.04.05,그 중에 그대를 만나,12,이선희,2014.03.30,14,2014
야생화,2014.04.12,야생화,9,박효신,2014.04.06,15,2014
Pink Blossom,2014.04.19,Mr. Chu (On Stage),6,에이핑크 (Apink),2014.04.13,16,2014
Spring Awakening,2014.04.26,다만 그대를,4,박시환,2014.04.20,17,2014
PLAY,2014.05.03,200%,1,AKMU (악뮤),2014.04.27,18,2014
